date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
10/30/1998,Chai,13.2,8.5,0.39,0.04,1.65,0.08,0.13,14.5,3.5,59,15.6,26.2,33,0,0.08,104,33,8,53,0.59,0,0,0,3.1,11.5,4.2,0,0,0,1.93,0.35,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/1998,Chai,10.8,10.03,0.2,0.02,1.6,0.08,0.13,16.9,1.8,58.36,19,28.4,57,0,0.05,16,66,30,15,0.37,0,0,0,2.7,18,7.73,0,0,0,1.93,0.0045,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/1998,Chai,0,0,0.27,0.04,1.59,0.07,0.12,16,4,59,15.6,26.9,33,0,0.08,13.6,38,5,2,1.46,0,0,0,3.1,0,3.1,0,0,0,0,0.0014,0.00061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/1999,Chai,4.3,11,0.56,0.03,1.5,0.11,0.11,19.8,2,66.14,28.21,35.5,60.1,0.34,0.05,27,38,19,38,1.82,,,,3.56,18,6.99,,,,2.06,0.92,0.11,0.04,0.02,192.76,0,5,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/1999,Chai,5.9,11.7,0.44,0.01,1.5,0.1,0.11,19.8,2.2,70.03,15.07,35.5,38.2,0.49,0.02,28,22,13,12,1,,,,2.89,16,6.15,,,,2,0.04,0.0078,0.06,0.01,192.15,0,10,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/1999,Chai,7.8,11.4,0.09,0.01,1.8,0.12,0.12,19.8,2,66.14,21.15,35.5,45.42,0.71,0.04,35,20,2.5,7,1,,,,2.27,10,6.63,,,,1.8,0.07,0.01,0.19,0.02,186.05,0.04,,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/1999,Chai,11.5,8.9,0.16,0.07,3.12,0.05,0.11,15.9,3,58,12,40.4,38,0.19,0.11,54,20,6,37,0,,,,2.1,,3.7,,,,2.12,0.0045,0.01,0,0.02,,,,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/1999,Chai,19.8,8.7,0.16,0.03,2.37,0.06,0.08,14.2,3.1,52,19.4,21.3,40.4,0.52,0.03,100,22,8,9,0.28,,,,2.8,16,6.1,,,,1.97,9.2,0.47,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/1999,Chai,26,6.1,0.15,0.03,0.91,0.05,0.11,13.4,2.6,50,8.4,26.2,33.5,1.02,0.05,10,17,5,20,1.43,,,,3.4,,3.6,,,,2.08,0.09,0.03,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1999,Chai,,,,,,,,,,,,,,,1910,39,33.1,20.9,42.83,0.12,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1999,Chai,20.4,6.6,0.46,0.06,1.54,0.06,0.08,14.4,3.5,49.5,17.5,28.9,30.1,0.29,0.04,40,9,9,26,0.83,,,,4,18,6.9,,,,2.1,,,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1999,Chai,,,,,,,,,,,,,,,274,48.2,46.7,13.8,38.72,0.72,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1999,Chai,24,6,0.21,0.08,0.9,0.06,0.1,12.1,3.3,55,8.4,30,36.4,0.22,0.02,9,11,7,26,0.95,,,,3.5,14.5,3.4,,,,2.11,,,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/1999,Chai,18,7.5,0.34,0.02,1.38,0.07,0.1,16.2,3.2,59.5,19.2,28.9,49.5,0.45,0.07,28,17,7,33,1.22,,,,4.3,19,7,,,,2.14,,,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1999,Chai,13,8.4,0.2,0.04,1.52,0.04,0.06,14.1,3.6,54,19.2,42.5,44,0.55,0.05,22,21,12,20,1.28,,,,3.6,13.9,4.3,,,,2.07,0.12,0.02,0.24,0.08,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/1999,Chai,7.6,9.4,0.84,0.02,1.66,0.08,0.1,20.4,3.8,61,18.7,35.5,57.3,0.42,0.06,17,37,7,36,5.99,,,,4.8,20,7.7,,,,2.07,16,1.1,0.16,0.02,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/1999,Chai,5.2,10.5,0.16,0.03,1.76,0.05,0.07,16.8,2,58.9,23.8,28.4,46.8,0.99,0.12,30,26,6,34,5.43,,,,3.4,22,6.3,,,,2.26,9.2,2.8,0.24,0.2,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2000,Chai,3.6,10.7,0.26,0.02,1.31,0.01,0.05,26.2,4,55.4,15.5,50,48.6,0.57,0.06,27,33.62,24.29,55.58,0.99,,,,4.5,16,6.9,,,,2.18,0.92,0.54,0.01,0.02,151,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2000,Chai,4.5,9.3,1.01,0.03,2.87,0.03,0.04,22,3,76.7,21.1,43,64.2,2.88,0.28,71,42.65,22.42,41.06,3.39,,,,5,40,7.3,,,,2.16,16,0.05,0.01,0.01,177,0.09,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2000,Chai,5.3,10.1,0.39,0.01,2.4,0.01,0.04,24,3.6,72.8,15.5,43,39,0.78,0.02,75,24.13,21.42,149.1,0.56,,,,4.4,36,6.9,,0.06,,2,1.5,0.13,0.01,0.01,151,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2000,Chai,14,8.3,0.09,0.04,2.52,0.06,0.11,16.2,2.5,57,13.2,47.5,37,0.71,0.08,36,3,1,9,1.46,,,,6,10.9,7.3,,0.02,,2,2.2,0.01,0.02,0.02,159,0.09,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2000,Chai,13.3,7.7,0.73,0.03,1.62,0.03,0.05,14.8,3,48.6,19.1,25.8,38.9,0.3,0.04,18,37.15,28.91,15.53,1.57,,,,4.1,18,7.2,,0.02,,2.03,16,2.2,0.01,0.01,239,0.09,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2000,Chai,25,6.2,0.03,0.01,0.67,0.1,0.13,17.5,2.8,55.3,15.7,30,54.6,0.83,0.04,28,13,7,31,1,,,,4.1,14.2,6.8,,0.03,,2.05,32,14,0.26,0.11,134,0.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2000,Chai,,,,,,,,,,,,,,,1025,106,106,21.9,20.9,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2000,Chai,22.5,7.8,0.87,0.01,1.52,0.02,0.03,21.2,2.4,47.6,16.8,34.1,36.2,0.67,0.08,45,17,3,26,0.44,,,,5.5,24,6.5,,,,2.01,280,54,,,159,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2000,Chai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2000,Chai,,,,,,,,,,,,,,,1212,119,105.5,76.9,91,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2000,Chai,25,4.7,0.2,0.06,0.61,0.09,0.22,17.4,4.3,49,12,28.4,39.3,0.79,0.03,33,19,14,25,0.28,,,,3.6,14,5.4,,,,2.04,0.04,0.02,,,146,0.08,0.12,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2000,Chai,16,8.2,0.4,0.03,1.01,0.04,0.05,18,3,51.1,18.9,33.5,57.5,0.13,0.005,16,6,10,10,0.13,,,,4.2,14,5.5,,,,1.7,0.15,0.2,,,189,0.05,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2000,Chai,16,8.3,0.18,0.06,1.22,0.1,0.18,22,3.7,55,17.4,32,39.1,0.28,0.01,56,16,12,23,1.22,,,,3.8,12.9,4.2,,,,2.06,0.35,0.009,,,159,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2000,Chai,5,10.6,0.25,0.02,2.34,0.08,0.11,17,3.2,58.5,19.4,31.1,58.4,0.37,0.07,27,16,10,18,1.34,,,,4.3,15,6,,,,1.95,0.35,0.008,,,177,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2000,Chai,4,11.2,0.36,0.05,2.23,0.1,0.16,18.8,3.8,50.5,25.2,34.8,57.1,0.52,0.07,13,16,18,24,1.56,,,,3.5,21,6.3,,,,2,1.6,,,,197,0.07,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2001,Chai,3.5,10.9,0.46,0.02,2.72,0.08,0.11,20,2.8,57,17.6,30.4,44.5,1.69,0.1,39,31,28,7,5,,,,4.5,18,5.7,,0.01,,2.04,,,0.33,0.38,169,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2001,Chai,2.4,11.3,0.28,0.04,2.73,0.02,0.04,28.8,3.4,72.9,14.8,34.5,55.1,0.8,0.03,33,22,16,8,3.43,,,,4.5,17,5.9,,0.01,,2.23,1.6,0.03,0.09,0.37,196,0.07,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2001,Chai,7,10,0.36,0.03,2.69,0.02,0.04,20.4,2.6,59.5,14.3,34.5,47,0.79,0.04,51,22,22,2,0.45,,,,3.8,18,5.3,,0.02,,2.1,0.33,0.17,0.12,0.07,171,0.06,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2001,Chai,14,9.1,0.16,0.01,1.36,0.04,0.06,12,2.1,57,12.6,32,48.5,0.82,0.01,77,13,5,6,,,,,3,10.7,2.8,,0.006,,,0.24,0.04,0.74,0.14,152,0.05,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2001,Chai,17,7.1,0.71,0.01,1.5,0.01,0.03,18,3,59.5,19.2,38.2,56.1,0.6,0.48,28,23,27,13,2.64,,,,3.8,20,7.9,,0.01,,2.03,2.5,0.64,0.01,0.03,174,0.17,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2001,Chai,24.5,6.4,0.16,0.02,0.94,0.08,0.13,14.22,4.23,55,12,25.5,53.5,0.41,0.03,22,13.4,14.6,61,4.1,,,,3.1,21,3.8,,0.01,,2.1,0.54,0.01,0.03,0.01,152,0.1,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2001,Chai,24,6.4,0.21,0.04,2.2,0.04,0.07,10.4,3.37,58.9,18.5,34.6,58.1,3.91,0.16,52,28.08,11.23,29.2,4.74,,,,3.2,19,4.7,,,,2.41,9.2,0.26,0.01,,154,0.13,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2001,Chai,21,7,0.1,0.02,0.95,0.06,0.11,16.8,4.2,52,12,27,61,0.45,0.07,16,18.42,9.69,17.59,0.58,,,,2.9,14.2,3.2,,,,2.1,0.05,0.02,0.01,0.01,152,0.11,0.16,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2001,Chai,21.2,7.2,0.21,0.02,1.25,0.06,0.09,19.8,3.6,54.4,14.9,27.5,51.2,0.75,0.08,45,37.1,12.49,5.84,0.05,,,,4.5,16,5.5,,,,2.06,0.02,0.02,,,154,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2001,Chai,8,7.59,0.29,0.005,2.56,0.01,,18.4,3.2,61.3,24.07,34.4,25.1,0.61,0.13,36,26.74,7.71,,0.42,,,,1.29,16,4.58,,,,,24,0.36,0.02,,161,0.44,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2002,Chai,1.7,10.7,0.61,0.07,2.39,0.03,0.05,,,44.9,44.5,34.4,20.6,,,,,,,,,,,2.6,28,7.6,,,,,,,,,174.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2002,Chai,3.5,9.8,0.26,0.05,2.4,0.01,0.04,,,66.1,50.8,40.9,46.2,1.1,0.08,40,38.67,13.42,8.83,0.28,,2.02,,,,,,,,,,,,,111.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2002,Chai,5,10.8,0.47,0.06,2.4,0.01,0.04,,,58,34,40.5,35.2,0.95,0.07,23,32.82,8.24,5.28,0.1,,0.88,,3.9,38,8.5,,0,,,,,0.19,0.13,176.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2002,Chai,7,10.1,0.52,0.07,2.09,0.05,0.07,,,50.3,35.2,27,27,1.78,0.1,43,61.27,17.55,4.88,0.64,,3.29,,3.2,29,6.1,,0,,,,,0,0.01,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2002,Chai,,,,,,,,,,,,,,0.74,0.1,29,22.34,6.07,0.89,0.73,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2002,Chai,14,8.1,0.26,0.005,1.86,0.01,0.03,,,50.3,14,37.9,32.1,0.51,0.11,35,61.27,8.61,1.67,0.67,,1.22,,3.5,49,6.1,,,,,,,0.08,0.01,159.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2002,Chai,15,9.1,0.31,0.01,1.54,0.005,0.03,,,42.5,23.5,54.6,15.1,0.24,0.03,17,57.6,1.31,24.33,2.07,,1.98,,4.6,20,5.2,,0,,,,,0.01,0.01,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2002,Chai,16,9.4,0.13,0.01,2.25,0.007,0.05,,,65.5,20.9,27.3,27.7,0.58,0.07,46,47.02,1.14,40.23,2.83,,7.02,,3.7,,4.3,,0,,,,,0.01,0.01,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2002,Chai,22,11.6,0.05,0.07,1,0.01,0.05,,,42.3,23.3,27.3,82.5,0.41,0.07,18,16.51,0.97,2.19,3.93,,2.95,,3.4,26,3.5,,,,,,,0,0.06,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2002,Chai,21,9,0.62,0.007,0.96,0.005,0.03,,,46.2,16.2,27.3,96.1,0.26,0.05,14,11.3,1.55,1.36,0.67,,1.29,,3.5,,7.1,,,,,,,0,0.06,100.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2002,Chai,20,7,0.05,0.01,0.7,0.01,0.04,,,47.1,9.4,34.1,11.5,0.19,0.08,3.6,,,,,,,,3,37,5,,,,,,,,,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2002,Chai,22,9.9,0.48,0.06,0.73,0.01,0.03,,,39.2,18.9,27.3,25.6,0.4,0.1,,,,,,,,,4.6,27,5,,,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2002,Chai,22,6.9,0.22,0.03,0.81,0.06,0.1,,,42.8,19.2,50.1,25.4,0.14,0.01,18,9.1,6.28,14.21,0.92,,1.18,,4.8,31,5.3,,0,,,,,,0.01,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2002,Chai,26,7,0.28,0.006,0.9,0.02,0.05,,,51,7,35.8,33.9,0.16,0.02,30,20.1,6.63,9.21,0.32,,0.76,,4.9,24,5,,0,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2002,Chai,20,6.4,0.22,0.01,1.25,0.01,0.04,,,55,28.4,28.6,15,0.25,0.01,11,11,2.41,8.78,0.89,,,,2.5,,5.8,,0,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
