date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
1999-04-26,Sakda,13.0,8.7,0.17,0.05,1.4,0.05,0.12,25.5,3.7,57.0,12.0,41.1,44.2,0.75,0.03,37.0,12.0,14.0,21.0,0.0,,,,2.0,,3.6,,,,1.97,,,0.004,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-26,Sakda,19.0,6.4,0.43,0.05,0.64,0.01,0.02,23.4,2.8,52.9,13.5,24.1,39.0,1.87,0.01,100.0,24.0,4.0,6.0,0.21,,,,4.8,19.0,7.6,,0.04,,2.06,0.95,0.009,0.01,0.01,151.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-25,Sakda,27.0,6.3,0.05,0.06,1.21,0.05,0.15,18.4,2.8,46.0,12.0,18.4,30.0,0.85,0.03,10.0,13.0,6.0,20.0,5.26,,,,3.1,,3.6,,,,2.12,0.0078,0.0078,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-15,Sakda,,,,,,,,,,,,,,,645.0,104.7,46.4,49.7,36.2,1.59,,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-26,Sakda,18.0,7.4,0.8,0.03,1.51,0.05,0.07,20.4,3.6,50.5,25.7,35.1,48.6,1.14,0.04,25.0,67.67,22.62,30.8,25.86,,,,3.9,28.0,5.8,,0.03,,1.97,0.03,0.008,0.04,0.01,139.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-28,Sakda,23.5,5.6,0.4,0.04,1.37,0.07,0.1,20.2,4.8,62.0,15.1,43.5,47.1,1.12,0.07,32.0,13.0,5.0,28.0,1.37,,,,3.1,19.0,7.0,,,,2.06,,,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-15,Sakda,,,,,,,,,,,,,,,905.0,61.7,45.4,25.3,43.07,0.93,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-31,Sakda,23.0,6.3,0.19,0.06,0.79,0.05,0.08,21.0,3.8,55.0,11.4,41.0,42.5,1.1,0.07,13.0,11.0,7.0,19.0,1.29,,,,3.4,17.5,3.6,,,,2.05,,,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-21,Sakda,18.5,6.2,0.44,0.02,1.76,0.05,0.07,22.0,4.2,60.9,20.5,46.8,52.6,0.89,0.05,27.0,17.0,9.0,25.0,0.93,,,,3.0,21.0,7.3,,,,2.0,,,0.33,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-23,Sakda,12.5,8.4,0.2,0.03,1.49,0.05,0.07,23.0,3.9,56.0,16.8,41.1,48.1,0.59,0.06,28.0,10.0,13.0,29.0,1.35,,,,3.5,17.7,4.3,,,,2.03,2.8,0.03,0.29,0.49,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-26,Sakda,7.0,9.5,0.99,0.04,1.95,0.04,0.05,12.8,2.0,51.0,38.1,21.3,41.1,1.38,0.09,12.0,42.0,8.0,15.0,1.97,,,,3.9,35.0,7.7,,,,2.18,0.02,0.02,0.27,0.01,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-15,Sakda,4.5,10.1,0.61,0.02,2.24,0.04,0.05,22.2,3.4,62.9,18.9,35.5,50.0,1.04,0.08,29.0,71.0,10.0,57.0,2.44,,,,2.1,28.0,7.4,,,,2.13,2.4,2.4,0.2,0.01,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-19,Sakda,6.0,10.8,2.02,0.02,2.26,0.02,0.04,25.0,3.8,55.4,23.3,43.0,51.7,1.1,0.08,38.0,66.05,17.93,20.69,0.25,,,,4.7,46.0,8.2,,,,2.0,0.43,0.43,0.01,0.03,151.0,0.13,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-19,Sakda,4.5,11.6,0.28,0.04,2.84,0.05,0.07,24.0,3.4,72.4,26.0,50.2,88.2,1.84,0.38,30.0,62.27,37.98,50.91,1.88,,,,3.3,25.0,7.0,,,,2.15,0.46,0.23,0.01,0.01,151.0,0.08,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-23,Sakda,5.5,11.0,0.4,0.03,2.34,0.01,0.04,29.2,4.6,51.4,31.1,57.3,52.4,1.34,0.05,45.0,28.58,35.14,61.61,2.12,,,,3.5,37.0,7.1,,0.05,,2.13,0.002,0.002,0.01,0.06,139.0,0.07,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-29,Sakda,14.0,8.3,0.1,0.02,2.3,0.06,0.16,23.7,2.8,58.0,16.8,59.5,47.3,1.14,0.04,73.0,2.0,1.0,16.0,1.37,,,,5.8,11.5,6.2,,0.02,,1.94,9.2,0.39,0.02,0.06,159.0,0.1,0.12,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-26,Sakda,18.0,7.4,0.8,0.03,1.51,0.05,0.07,20.4,3.6,50.5,25.7,35.1,48.6,1.14,0.04,25.0,67.67,22.62,30.8,1.34,,,,3.9,28.0,5.8,,0.03,,1.97,0.03,0.008,0.04,0.01,139.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-24,Sakda,23.0,6.7,0.04,0.02,1.2,0.09,0.13,22.3,3.6,61.4,17.3,40.4,60.4,1.0,0.1,25.0,30.0,4.0,18.0,1.13,,,,4.2,15.0,5.8,,0.05,,2.0,,,0.4,0.12,134.0,0.09,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-15,Sakda,,,,,,,,,,,,,,,235.0,78.0,34.0,3.0,35.64,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-29,Sakda,26.0,7.5,0.31,0.01,1.51,0.01,0.02,22.0,3.4,47.6,12.2,34.1,48.9,1.38,0.04,8.0,13.0,5.0,17.0,0.29,,,,3.1,26.0,5.1,,,,2.3,0.78,0.78,,,165.0,0.07,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-15,Sakda,,,,,,,,,,,,,,,125.0,85.2,45.3,23.2,10.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-29,Sakda,24.5,5.7,0.22,0.06,0.8,0.08,0.18,19.8,5.8,51.0,12.0,30.5,47.0,0.8,0.01,26.0,15.0,17.0,47.0,0.64,,,,3.5,13.2,4.5,,,,1.91,0.35,0.17,,,146.0,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-21,Sakda,18.5,7.4,0.3,0.04,1.63,0.04,0.05,18.6,3.2,55.6,18.7,33.4,55.4,0.71,0.03,25.0,23.0,28.0,47.0,0.22,,,,3.8,28.0,6.2,,,,2.16,1.2,0.2,,,153.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-19,Sakda,16.0,8.6,0.17,0.04,1.13,0.09,0.15,23.0,3.8,55.0,17.4,38.3,45.0,1.88,0.12,106.0,28.0,17.0,11.0,0.01,,,,3.8,12.5,4.3,,,,2.2,1.6,0.07,,,159.0,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-23,Sakda,5.0,10.2,0.39,0.02,2.02,0.09,0.14,19.0,3.6,50.5,23.1,41.7,66.8,1.37,0.01,22.0,14.0,17.0,14.0,0.37,,,,3.3,13.0,4.4,,,,2.07,0.04,,,,157.0,0.09,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-30,Sakda,1.5,10.8,0.16,0.01,2.26,0.1,0.12,19.2,3.8,54.4,23.1,34.6,52.8,1.25,0.02,5.0,8.0,15.0,13.0,1.27,,,,3.5,29.0,5.8,,,,2.0,0.22,,,,170.0,0.1,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-25,Sakda,3.0,11.4,0.39,0.04,2.57,0.03,0.05,24.8,4.0,72.6,17.3,34.4,47.0,1.35,0.04,33.0,21.0,58.0,4.0,2.04,,,,3.5,21.0,5.9,,0.02,,1.95,0.54,,0.11,0.59,152.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-22,Sakda,3.0,11.0,0.51,0.04,2.67,0.08,0.1,30.2,4.4,65.0,14.6,41.3,60.2,2.09,0.07,17.0,24.0,23.0,3.0,2.39,,,,3.3,18.3,4.2,,0.01,,2.0,0.7,0.02,0.67,0.37,183.0,0.09,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-22,Sakda,6.5,9.8,0.21,0.03,2.46,0.02,0.04,24.0,3.0,55.5,19.2,41.3,56.6,1.44,0.09,31.0,20.0,20.0,2.0,5.19,,,,1.8,15.0,3.1,,0.04,,2.1,0.02,0.02,0.23,0.25,154.0,0.04,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,Sakda,14.0,9.0,0.27,0.01,1.0,0.04,0.09,17.1,2.5,58.0,12.0,34.0,56.0,1.6,0.1,25.0,16.0,24.0,16.0,,,,,2.9,11.2,3.1,,0.01,,,0.54,0.02,0.88,0.3,146.0,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-27,Sakda,19.0,7.8,0.24,0.02,1.36,0.06,0.09,27.8,4.0,59.5,14.3,27.5,52.6,0.58,0.04,16.0,10.0,11.0,31.0,24.3,,,,3.5,20.0,5.6,,0.02,,2.0,0.54,0.49,0.11,0.06,151.0,0.23,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-21,Sakda,25.0,6.3,0.28,0.02,1.0,0.08,0.12,14.9,4.15,57.0,12.0,33.3,51.0,1.1,0.05,73.0,9.5,16.4,9.5,3.6,,,,3.1,21.2,3.0,,0.02,,2.07,1.6,0.02,0.02,0.02,146.0,0.12,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-27,Sakda,26.0,6.6,0.35,0.02,1.97,0.06,0.09,12.4,3.57,66.8,14.3,27.7,54.9,1.72,0.1,37.0,56.3,5.53,48.36,4.16,,,,2.2,15.0,3.4,,,,2.25,,,0.008,0.01,141.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-29,Sakda,20.0,7.1,0.1,0.02,1.0,0.05,0.11,21.7,4.9,51.0,12.6,29.1,60.6,0.96,0.11,41.0,18.87,12.51,19.55,0.22,,,,3.0,16.2,3.2,,,,2.05,0.54,0.02,,0.01,146.0,0.1,0.16,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-25,Sakda,20.5,7.0,0.28,0.02,1.35,0.03,0.06,22.4,4.0,58.3,21.0,34.4,52.1,0.73,0.09,80.0,14.47,8.28,6.86,0.05,,,,2.7,29.0,5.1,,,,2.27,16.0,0.11,,,165.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-23,Sakda,9.8,9.64,0.34,0.005,2.32,0.01,,17.0,2.0,61.3,24.8,41.35,40.07,0.55,0.06,37.0,21.93,8.48,,,,,,2.89,10.0,3.63,,,,,0.02,0.002,0.02,0.01,149.4,0.53,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-21,Sakda,4.5,10.3,0.51,0.01,2.68,0.1,,27.6,3.4,65.4,19.7,48.2,30.3,0.89,0.05,42.0,8.47,9.06,,0.31,,5.93,,1.9,17.0,4.4,,,,,0.02,0.002,0.02,,148.8,0.03,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-27,Sakda,1.0,12.3,0.02,0.005,3.29,0.007,0.03,,,70.0,40.1,40.8,87.3,,,,,,,,,,,,,,,,,,,,,,173.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-24,Sakda,4.0,10.5,0.35,0.005,2.27,0.1,0.12,,,62.2,28.2,47.7,25.8,,,,,,,,,,,2.4,18.0,4.8,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-28,Sakda,7.5,9.8,0.23,0.04,2.06,0.02,0.03,,,61.9,18.6,40.5,41.8,1.25,0.06,24.0,50.29,17.37,1.84,2.4,,1.75,,3.1,25.0,6.6,,0.0,,,,,0.01,0.02,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-27,Sakda,14.5,7.6,0.18,0.01,1.3,0.01,0.03,,,58.0,16.5,45.5,36.9,1.13,0.07,25.0,50.29,13.6,6.1,0.98,,3.71,,3.4,28.0,5.1,,,,,,,0.04,0.05,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-18,Sakda,20.0,7.7,0.19,0.007,1.11,0.03,0.05,,,46.2,18.7,34.1,30.6,,,,,,,,,,,2.5,29.0,4.5,,0.0,,,,,0.01,0.01,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-22,Sakda,18.5,7.2,0.25,0.02,0.85,0.02,0.04,,,47.1,23.8,27.1,82.1,0.49,0.06,46.0,13.4,3.85,1.45,0.21,,1.74,,1.9,26.0,3.7,,,,,,,0.0,0.04,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-20,Sakda,22.0,6.9,0.18,0.05,0.94,0.006,0.02,,,43.2,16.7,75.0,14.6,,,,,,,,,,,1.7,32.0,4.5,,,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-23,Sakda,26.0,6.4,0.18,0.008,0.22,0.01,0.04,,,43.21,9.72,35.8,19.3,0.25,0.01,0.0,4.6,6.21,5.8,0.59,,0.76,,3.3,120.0,4.7,,0.0,,,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-21,Sakda,18.0,6.7,0.02,0.02,1.29,0.02,0.06,,,39.2,33.3,120.7,26.0,0.29,0.02,10.0,13.6,1.18,6.46,0.45,,,,3.4,29.0,3.7,,0.0,,,,,,0.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-12,Sakda,17.0,8.4,0.38,0.08,0.52,0.07,0.13,,,51.0,12.6,29.1,53.1,0.1,0.01,10.0,6.47,5.15,5.75,0.37,,,,3.5,,4.1,,,,,0.24,0.24,,,146.0,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-15,Sakda,,,,,,,,,,,,,,20.0,277.0,62.8,54.0,50.8,40.9,0.67,,,,,,,,,,,,,0.0,0.0,,,,,3.93,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-26,Sakda,11.5,6.6,0.75,0.02,1.13,0.01,0.04,,,51.0,23.8,42.6,11.0,1.52,0.07,37.0,3.37,1.92,4.98,0.55,,0.76,,3.5,32.0,5.3,,0.0,,,,,0.0,0.0,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-21,Sakda,12.5,6.9,0.13,0.006,2.54,,,,,48.0,23.5,35.5,19.2,0.1,0.04,35.0,60.29,2.41,8.43,1.64,,,,1.7,12.0,6.2,,0.0,,,,,0.0,0.03,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-14,Sakda,8.0,5.2,0.12,0.01,1.41,0.03,0.05,,,52.1,21.8,28.4,9.3,0.33,0.05,14.0,10.64,0.53,,0.33,,,,1.4,7.0,6.7,,0.0,,,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-24,Sakda,3.5,10.3,0.2,0.019,1.73,0.052,,,,56.1,17.0,36.0,20.1,0.69,0.078,13.0,6.16,1.62,6.03,2.05,,1.74,,,,,,0.0,,2.25,2.4,0.04,,0.007,158.6,0.045,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
