date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
7/22/2010,Tansanee,26,15.96,0.166,0.049,,0.02,0.214,,,,,193.7,,0.04,0.05,25,3.49,1,1.5,0.75,,3.5,,,109.6,,,,,,,,,,382.5,0.115,,,,,,,,,,,,,,,,,,,,,,,,199.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658,,,,,0.215,,,,,,
8/5/2010,Tansanee,26,,0.01,0.053,2.254,0.042,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.154,,,,,2.317,,,,,,
8/14/2010,Tansanee,28,12.31,0.547,0.172,0.805,0.075,0.155,,,,,194,,0.04,0.369,25,6.27,1,3.36,0.25,,3.5,,,70.2,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,158.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.466,,,,,1.524,,,,,,
9/5/2010,Tansanee,,,0.943,0.316,0.253,0.02,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525,,,,,1.512,,,,,,
9/10/2010,Tansanee,21,10.73,2.514,0.385,4.209,0.02,0.156,,,,,196.7,,0.12,0.048,,,,,,,,,,83.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.62,,,,,,,778.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.146,,,,,7.108,,,,,,
10/13/2010,Tansanee,13,,0.01,0.072,1.196,0.066,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.316,,,,,1.278,,,,,,
10/15/2010,Tansanee,16.5,7.89,0.168,0.031,1.564,0.07,0.22,,,,,128.2,,0.27,0.05,,,,,,,,,,71.28,,,,,,,,,,,0.112,,,,,,,,,,,,,,,,,,,,,,,,83.4,,,,,,,541.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.939,,,,,1.763,,,,,,
11/12/2010,Tansanee,7,,0.318,0.293,1.495,0.106,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,,,,,2.106,,,,,,
11/19/2010,Tansanee,8,10.58,0.151,0.207,1.311,0.099,0.235,,,,,193.8,,0.17,0.05,,,,,,,,,,55.63,,,,,,,,,,245.2,0.234,,,,,,,,,,,,,,,,,,,,,,,,92.24,,,,,,,589.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,,,,1.669,,,,,,
12/4/2010,Tansanee,8,10.2,0.484,0.065,2.183,0.096,0.197,,,,,226.2,,0.19,0.172,,,,,,,,,,60.84,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,88.93,,,,,,,771.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23,,,,,,,,,,,
1/29/2011,Tansanee,8,8.86,0.569,0.288,1.909,0.077,0.132,,,,,,,,,,,,,,,,,1.92,,6.02,,,,,,,,,269.6,,,,,,,,,,,,,,,,,,,,,,,,,77.24,,,,,,,740.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2011,Tansanee,5,,0.364,0.068,2.162,0.096,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2011,Tansanee,3,11.81,0.367,0.074,2.392,0.065,0.355,,,,,192.7,,0.12,0.595,,,,,,,,,2.94,52.4,,,,,,,,,,262.9,0,,,,,,,,,,,,,,,,,,,,,,,,90.5,,,,,,,701.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2011,Tansanee,,,0.949,0.102,6.147,0.091,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2011,Tansanee,5,8.7,1.225,0.09,2.53,0.094,0.362,,,,,,,,,,,,,,,,,9.09,105.6,,,,,,,,,,182.4,,,,,,,,,,,,,,,,,,,,,,,,,70.33,,,,,,,455.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2011,Tansanee,7,,0.338,0.048,1.84,0.081,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2011,Tansanee,14,7.34,0.141,0.077,2.122,0.071,0.091,,,,,123.7,,0.15,0.142,25,5.62,3.56,0,0.25,,7.9,2.26,1.44,43.65,,,,,,,,,,209.2,0,,,,,,,,,,,,,,,,,,,,,,,,73.55,,,,,,,538.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2011,Tansanee,15,,0.357,0.095,2.139,0.115,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2011,Tansanee,21,6.42,0.096,0.055,2.617,0.089,0.148,,,,,,,,,,,,,,,,,2.93,62.22,,,,,,,,,,229.4,,,,,,,,,,,,,,,,,,,,,,,,,73.96,,,,,,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2011,Tansanee,14,,0.045,0.017,1.792,0.083,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2011,Tansanee,19.5,5.44,0.152,0.085,0.876,0.155,0.188,,,,,119.8,,0.1,0.238,25,13.43,,,,,,,3.37,69.15,,,,,,,,,,202.5,0,,,,,,,,,,,,,,,,,,,,,,,,60.92,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2011,Tansanee,25,,0.128,0.108,1.76,0.093,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2011,Tansanee,27.5,6.16,0.241,0.079,2.282,0.075,0.33,,,,,85.8,,0.09,0.292,,,,,,,,,3.46,48.3,,,,,,,,,,195.8,0.142,,,,,,,,,,,,,,,,,,,,,,,,78.87,,,,,,,503.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2011,Tansanee,26,,0.113,0.072,1.899,0.106,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2011,Tansanee,28.5,6.63,0.133,0.124,0.349,0.101,0.165,,,,,,,,,,,,,,,,,10.74,56.09,,,,,,,,,,207.4,,,,,,,,,,,,,,,,,,,,,,,,,86.22,,,,,,,538.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2011,Tansanee,25,,0.058,0.06,1.833,0.015,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2011,Tansanee,19,6.79,0.135,0.005,7.861,0.124,0.194,,,,,189,,0.08,0.101,25,11.27,,,,,,,7.85,39,,,,,,,,,,213.5,0,,,,,,,,,,,,,,,,,,,,,,,,75.36,,,,,,,599.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2011,Tansanee,19.5,7.95,0.036,0.029,0.98,0.138,0.281,,,,,,,,,,,,,,,,,4.83,50,,,,,,,,,,280.6,,,,,,,,,,,,,,,,,,,,,,,,,89.03,,,,,,,758.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2011,Tansanee,,,0.345,0.106,2.517,0.141,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2011,Tansanee,,,0.252,0.089,1.721,0.084,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2011,Tansanee,12.5,7.45,0.149,0.048,1.594,0.061,0.121,,,,,112.2,,0.1,0.488,25,9.27,,,,,,,7.81,52.44,,,,,,,,,,213.5,0,,,,,,,,,,,,,,,,,,,,,,,,72.26,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2011,Tansanee,8,8.9,0.141,0.117,1.812,0.095,0.201,,,,,,,,,,,,,,,,,2.65,60,,,,,,,,,,250.1,,,,,,,,,,,,,,,,,,,,,,,,,77.59,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2012,Tansanee,0,10.73,1.306,0.036,4.109,0.031,0.255,,,,,170.8,,0.14,0.404,,,,,,,,,4.24,62.02,,,,,,,,,,240.3,0.138,,,,,,,,,,,,,,,,,,,,,,,,75.78,,,,,,,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2012,Tansanee,2,,1.183,0.054,3.453,0.049,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2012,Tansanee,4,,0.645,0.068,2.145,0.022,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2012,Tansanee,6,9.54,0.778,0.005,2.193,0.036,0.091,,,,,,,,,,,,,,,,,3.8,63.84,,,,,,,,,,259.9,,,,,,,,,,,,,,,,,,,,,,,,,79.1,,,,,,,862.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2012,Tansanee,6,,2.772,0.088,3.718,0.046,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2012,Tansanee,6,7.04,2.848,0.077,3.908,0.043,0.137,,,,,171.6,,0.09,0.152,25,4.1,,,,,,,1.59,54.28,,,,,,,,,,266.6,0,,,,,,,,,,,,,,,,,,,,,,,,58.37,,,,,,,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2012,Tansanee,13,,1.04,0.096,2.879,0.057,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2012,Tansanee,11,5.49,0.527,0.049,1.514,0.059,0.134,,,,,,,,,,,,,,,,,1.5,43.78,,,,,,,,,,240.3,,,,,,,,,,,,,,,,,,,,,,,,,51.45,,,,,,,620.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2012,Tansanee,16,,0.781,0.101,3.381,0.105,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2012,Tansanee,19,,0.331,0.082,1.814,0.121,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2012,Tansanee,20.5,5.99,0.249,0.104,1.704,0.143,0.262,,,,,150.8,,0.15,0.133,,,,,,,,,4.26,68.3,,,,,,,,,,197.6,0,,,,,,,,,,,,,,,,,,,,,,,,68.38,,,,,,,657.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2012,Tansanee,17,4.93,0.284,0.157,3.046,0.03,0.07,,,,,,,,,,,,,,,,,1.5,51.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.61,,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2012,Tansanee,24,5.71,0.863,0.168,2.077,0.024,0.18,,,,,153.3,,0.34,0.29,,,,,,,,,8.42,54.4,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,69.21,,,,,,,610.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2012,Tansanee,21,5.67,0.149,0.031,1.515,0.036,0.101,,,,,,,,,,,,,,,,,8.58,58.4,,,,,2.33,,,,,259.9,,,,,,,,,,,,,,,,,,,,,,,,,65.32,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2012,Tansanee,25,,0.141,0.062,1.579,0.098,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2012,Tansanee,18,7.28,0.119,0.119,2.168,0.093,0.19,,,,,141,,0.31,0.308,,,,,,,,,1.5,50.11,,,,,2.43,,,,,266.6,0,,,,,,,,,,,,,,,,,,,,,,,,79.3,,,,,,,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2012,Tansanee,19.5,,0.058,0.021,3.046,0.151,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2012,Tansanee,16,,1.364,0.075,1.965,0.268,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2012,Tansanee,15,7.89,0.241,0.037,2.309,0.193,0.302,,,,,,,,,,,,,,,,,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.84,,,,,,,693.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2012,Tansanee,15,,0.142,0.022,1.775,0.066,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
