date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
7/24/1999,Busarakhan,20.1,6.7,0.4,0.02,1.41,0.03,0.08,24.8,5.6,78.5,20.2,43.6,58.2,2.01,0.09,22,20,19,48,1.1,,,,3.6,26,8.7,,,,2.16,,,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1999,Busarakhan,,,,,,,,,,,,,,,906,107.3,45.3,44.4,53.51,3.27,,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1999,Busarakhan,22,6.8,0.29,0.05,0.83,0.04,0.1,41.2,7,61,15.6,53.2,86,1.89,0.21,15,18,9,20,1.64,,,,4.1,18,5.1,,,,,,,0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1999,Busarakhan,14.2,8.3,1.1,0.01,3.84,0.22,0.28,35.8,6.4,119,25.7,78.1,50.1,1.42,0.31,24,20,18,17,1.15,,,,4.3,26,8.8,,,,2.14,,,0.18,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1999,Busarakhan,10,7.8,0.28,0.04,1.4,0.06,0.09,47.3,7.5,66,21.6,72.3,90.4,2.01,0.24,380,17,16,31,1.22,,,,6.2,17.5,5.4,,,,,0.4,0.18,0.48,0.33,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/1999,Busarakhan,4.9,6.6,1.38,0.02,3.02,0.06,0.07,29.8,3.6,152.4,31.6,63.9,221.1,2.48,0.19,34,43,14,23,4.17,,,,5.3,48,10.5,,,,2,5.4,1.7,1.86,0.13,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/1999,Busarakhan,2,6.5,1.26,0.04,3.57,0.04,0.06,95.8,12.6,153.2,16.5,156.2,220.2,0.96,0.26,9,28,7,19,2.26,,,,5.5,52,11.4,,,,2.09,9.2,2.2,0.24,0.17,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2000,Busarakhan,0.8,7.1,0.76,0.08,2.09,0.04,0.05,97.4,14,123.6,36.2,157.8,171.5,0.75,0.11,21,13.68,12.51,14.59,0.83,,,,5.7,50,8.7,,,,2.17,0.03,0.008,0.01,0.04,302,0.13,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2000,Busarakhan,1.5,7.2,4.54,0.01,3.02,0.01,0.02,79.2,14.4,106.6,20.9,143.4,160.1,1.05,0.14,13,30.17,15.12,17.24,1.12,,,,6.1,62,9.2,,,,2.35,0.33,0.11,0.01,0.02,163,0.18,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2000,Busarakhan,2.3,7.4,2.89,0.01,2.56,0.07,0.09,59.2,10.2,111.4,28.4,86.1,121.7,1.65,0.04,18,24.47,19.62,3.69,2.62,,,,5.2,55,8.8,,0.06,,2.11,0.17,0.02,0.01,0.01,227,0.13,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2000,Busarakhan,14.5,7.9,0.59,0.04,3.22,0.07,0.19,17.9,8.7,79,30,83,171.3,1.69,0.08,66,3,2,33,2.03,,,,6.4,14.8,6.5,,0.06,,2.12,16,0.1,0.04,0.08,226,0.12,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2000,Busarakhan,11.2,7.5,1.11,0.02,1.85,0.03,0.04,38.4,6.6,80.5,28.3,78.1,63.2,0.8,0.05,30,23.5,10.41,33.76,2.58,,,,4.4,27,6.9,,0.05,,2.29,0.02,0.02,0.02,0.01,201,0.11,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2000,Busarakhan,23,6.9,0.05,0.01,1.2,0.06,0.09,48.1,7.5,69.1,26.4,38.3,154.5,1.77,0.24,14,11,15,20,1.35,,,,4.5,15.6,5.2,,0.03,,2.1,,,0.3,0.12,165,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2000,Busarakhan,,,,,,,,,,,,,,,306,78,98,7,20.2,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2000,Busarakhan,21.8,8.6,1.05,0.01,1.87,0.01,0.02,22,3,59.5,16.8,34.1,48.1,0.68,0.14,14,10,4,24,0.67,,,,4.4,18,7.3,,,,2.08,9.2,0.4,,,189,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2000,Busarakhan,,,,,,,,,,,,,,,500,219,36.8,84.4,17,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2000,Busarakhan,22,6.8,0.16,0.08,0.75,0.06,0.17,42.3,10.3,65,19.8,47.5,99.1,1.33,0.16,171,21,12,51,9,,,,4.5,14.2,5.1,,,,2.15,0.22,0.22,,,189,0.08,0.08,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2000,Busarakhan,16,8.4,1.49,0.04,1.07,0.04,0.05,36.2,8.8,55.4,26.9,73.7,120.1,1.71,0.25,35,24,6,38,0.05,,,,4.2,23,8.7,,,,2.25,24,16,,,201,0.12,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2000,Busarakhan,13,9.1,0.2,0.04,1.21,0.08,0.12,27.5,5,65,23.4,62.4,103,1.6,0.05,64,44,14,66,43,,,,5.4,14.2,6.4,,,,2.15,1.6,,,,207,0.09,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2000,Busarakhan,5,11.5,0.42,0.02,2.1,0.05,0.08,32.7,4.5,127,25.8,61.5,120.1,1.28,0.11,48,18,9,15,1.21,,,,4.2,27.5,7.5,,,,2.18,1.2,,,,157,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2000,Busarakhan,1.7,12.9,0.49,0.02,2.24,0.06,0.08,28.8,4,73.9,49.6,48.7,138.2,1.32,0.02,25,13,16,18,0.72,,,,5.2,33,9.3,,,,1.95,0.54,,,,210,0.04,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2001,Busarakhan,3.8,10.9,0.39,0.03,2.75,0.12,0.14,28.8,3.2,83.3,35.9,41.3,128.4,0.1,0.01,9,21,10,2,2.98,,,,4,15,7.9,,,,1.9,,,0.32,0.04,170,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2001,Busarakhan,3.2,10,0.69,0.03,3.17,0.06,0.09,99.8,9.2,89,41.6,89.6,230.6,1.3,0.09,27,17,6,2,2.04,,,,4.4,16,6.2,,0.02,,2.37,0.06,0.02,0.08,0.05,236,0.08,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2001,Busarakhan,6,12,0.24,0.02,2.5,0.06,0.09,33.4,3.4,83.2,38.4,48.2,133.9,0.25,0.01,71,17,11,2,0.5,,,,3.6,20,5.2,,0.02,,2.05,0.02,0.002,0.35,0.43,180,0.07,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2001,Busarakhan,14.9,8.8,0.31,0.03,1.8,0.03,0.08,54.4,2.7,68,30.6,45.4,142.3,0.52,0.11,32,23,16,15,,,,,3.5,11,4.7,,0.01,,,0.03,0.005,0.12,0.1,146,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2001,Busarakhan,19,7.2,0.2,0.05,1.77,0.01,0.02,41.6,5,79.3,28.6,41.3,107.2,0.38,0.05,26,13,15,13,2.51,,,,2.5,15,4.1,,0.01,,2.09,0.27,0.22,0.2,0.04,244,0,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2001,Busarakhan,25.6,6.7,0.29,0.02,0.81,0.06,0.11,41.09,7.08,58,21.6,44,117,0.73,0.1,41,8.7,22.9,12,5,,,,3.7,18,4.6,,0.01,,2.1,0.24,0.01,0.15,0.03,183,0.05,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2001,Busarakhan,23,6.8,0.45,0.02,1.51,0.03,0.06,38.7,3.7,58.9,30.7,41.6,63.8,1.07,0.09,21,35.32,11.31,11.48,4.26,,,,4,17,5.8,,,,2.25,,,,,167,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2001,Busarakhan,18,7.5,0.23,0.04,1.06,0.07,0.11,44.8,7.2,64,19.2,47,112,0.57,0.09,25,21.59,7.63,21.03,1.98,,,,3.5,15.4,5,,,,2.1,0.17,0.006,,0.006,189,0.1,0.18,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2001,Busarakhan,17,8.2,0.31,0.01,1.17,0.02,0.04,36.2,5.2,81.7,26,55.1,80.5,1.83,0.16,48,16.1,8.67,4.37,0.05,,,,5.8,28,7.3,,,,2.3,0.02,0.02,,,218,0.27,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2001,Busarakhan,4,10.66,0.46,0.005,2.26,0.01,,23.8,4.2,53.1,47.1,48.24,104.7,0.67,0.08,38,27.72,3.91,,0.08,,,,4.44,28,6.47,,,,,9.2,0.01,0.03,0.03,186.6,0.39,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2002,Busarakhan,0,,0.66,0.1,9.8,0.17,0.21,30,5.7,95,42,52,111,,,,,,,,,,,,,4.4,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2002,Busarakhan,0,,0.73,0.09,10.9,0.19,0.23,30,5.7,96,43,52,127,,,,,,,,,,,,,4.2,,,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2002,Busarakhan,0,,0.71,0.1,11.5,0.11,0.14,30,4.3,95,43,54,130,,,,,,,,,,,,,4.5,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2002,Busarakhan,1,,0.42,0.02,2.41,0.005,0.03,,,36.8,37.2,55.1,113.4,,,,,,,,,,,5.5,26,7,,,,,,,,,273.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2002,Busarakhan,9,14.1,0.3,0.12,1.88,0.007,0.03,,,73.5,39.8,61.8,154.1,0.26,0.05,35,43.71,6.31,1.64,1.09,,1.67,,5.3,24,6,,0,,,,,0.01,0.01,197.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2002,Busarakhan,14,8.9,0.11,0.05,1.68,0.005,0.02,,,58,47.1,75.9,101.4,0.39,0.07,24,43.71,5.09,1.32,1.5,,3.78,,4.5,33,5,,,,,,,,0.01,212.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2002,Busarakhan,20,10.1,0.36,0.006,1.26,0.005,0.02,,,65.5,25.7,40.9,76.6,,,,,,,,,,,4.3,20,7.7,,0,,,,,0.01,0.01,212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2002,Busarakhan,20,7.1,0.66,0.02,1.3,0.005,0.02,,,66.7,19.2,40.9,50.1,0.86,0.11,22,7.87,1.31,1.03,3.89,,2.12,,4.9,49,5.6,,,,,,,0,0.04,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2002,Busarakhan,23,8.6,0.31,0.03,1.49,0.01,0.04,,,62.8,26.2,47.7,103.1,2.7,0.31,27,,,,,,,,4.3,50,13.8,,,,,,,,,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2002,Busarakhan,27,6.8,0.46,0.02,1.17,0.02,0.04,,,47.1,26.2,50.1,48.7,0.13,0.09,35,17.3,5.29,8.67,0.68,,1.62,,4.3,48,8.5,,0,,,,,,,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2002,Busarakhan,19,7.8,0.37,0.07,1.52,0.01,0.05,,,43.2,35.7,100.3,87.4,0.28,0.02,1,8.71,0.91,8.12,0.9,,,,2,55,7.4,,0,,,,,,,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2002,Busarakhan,16,7.8,0.24,0.1,0.24,0.05,0.12,,,62,19.2,47.5,160.2,0.26,0.02,14,6.37,4.63,0.11,0.32,,,,6.2,,6.9,,,,,0.01,0.006,,,183,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2002,Busarakhan,,,,,,,,,,,,,,23.47,276,104,63.6,78.8,21.5,0.27,,,,,,,,,,,,,0,0.09,,,,,6.45,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2002,Busarakhan,10,8,0.79,0.02,2.17,0.06,0.09,,,55,30.8,28.4,31,1.26,0.1,27,2.84,2.64,10.03,0.79,,0.98,,3,36,14.4,,0,,,,,0,0,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2002,Busarakhan,6,10.8,0.31,0.03,2.4,0.01,0.03,,,48.1,26.7,63.9,145.2,0.26,0.05,11,4.69,0.64,,0.31,,,,2.1,18,7.5,,0,,,,,,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2003,Busarakhan,1,12.1,0.46,0.005,2.03,0,,,,44,51,50.4,121.2,0.171,0.054,6,10.98,2.17,7.43,0.042,,0.5,,,,,,0,,2.2,0.7,0.22,,0.019,219.6,0.034,0.294,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2003,Busarakhan,2.5,15.4,0.32,0.023,2.28,0.005,0.023,,,64.1,24.3,57.6,142.6,0.351,0.047,2,5.92,2.01,8.93,0.177,,1.44,,5.2,24,10.3,,,,2.09,0.22,0.02,,0.027,207.4,0.028,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2003,Busarakhan,7,8.3,0.28,0.042,1.72,0.018,0.029,,,56.1,31.8,56.8,123.6,0.872,0.034,23,7.81,0.37,6.28,0.65,,0.71,,4.32,26,5.7,,,,,2.1,0.2,0.045,0.004,170,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2003,Busarakhan,13,9.2,0.42,0.07,1.13,0.032,0.034,,,76.3,18.4,56.8,102.6,0.473,0.208,58,13.48,3.06,8.21,0.12,,6.38,,1.7,19,8.2,,,,,4.9,,,,238.5,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2003,Busarakhan,18,7.6,0.74,0.12,1.67,0.017,0.032,,,48.2,24.8,49.7,85.3,0.918,0.083,8.8,11.58,0.56,6.92,0.14,,0.54,,2.1,16,4.6,,,,,,,,,151.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2003,Busarakhan,20,6.9,0.5,0.061,1.56,0.005,0.009,,,19.4,44.7,42.6,103.4,0.721,0.02,27.3,8.7,1.027,5.23,0.412,,1.89,,1.48,17,4.3,,,,2.13,,,,,226.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2003,Busarakhan,25,6.4,1,0.056,1.45,0.036,0.04,,,46.6,26,35.5,76,,0.065,13.9,3.64,1.47,1.359,1.221,,1.203,,1.4,17,4.4,,,,2.07,,,,,200.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2003,Busarakhan,,,,,,,,,,,,,,21665.84,701.04,23.13,64.45,36.12,12.21,0.08,,31.06,,,,,,,,,,,0.001,0.001,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2003,Busarakhan,24,4.6,0.85,0.033,2.19,0.009,0.076,,,65.8,7.05,49.7,54.6,1.45,0.19,20.9,2.32,1.006,,0.109,,,,3.2,29,5,,,,2.1,,,,,156.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2003,Busarakhan,19.6,7.9,0.27,0.008,3.37,0.027,0.168,,,55,21.4,36.5,83.4,2.962,0.222,45.1,7.02,1.81,9.91,0.684,,5.856,,1.3,33,7.1,,,,2.04,,,,,191.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
