date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
10/23/1998,Kannika,14,8.7,0.29,0.04,1.65,0.09,0.12,16.8,4.1,58,16.2,25.5,33,0.22,0.13,70,23,12,30,0.66,0,0,0,2.8,14.3,4.7,0,0,0,1.96,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/1998,Kannika,14,9,0.25,0.03,1.65,0.05,0.1,16.8,4.1,58,16,25.5,33,0.22,0.13,100,20,10,30,0.66,0,0,0,2.8,14.9,4.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/1998,Kannika,3.6,9.7,0.18,0.03,1.68,0.04,0.09,14.6,2.8,54.5,17.5,27.6,42,0,0.05,19,30,20,30,0.31,0,0,0,2.4,14.8,4.1,0,0,0,0,0.01,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/1999,Kannika,0.5,10.4,0.46,0.01,1.42,0.07,0.08,23.68,3.05,62.52,13.62,26.94,55.8,1.2,0.06,10,46,14,43,0.59,,,,1.99,14,9.43,,,,2.27,,,0.03,0.01,213.5,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/1999,Kannika,9,8.9,0.98,0.05,1.57,0.02,0.03,24.95,3.1,68.42,16.04,35.45,74.69,0.83,0.06,38,21,11,11,13.27,,,,2.56,11,5.11,,,,,0.06,0.01,0.02,0.008,237.92,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/1999,Kannika,6,9.3,0.55,0.02,1.93,0.13,0.15,21.99,5.46,57.53,16.53,36.87,63.16,1.19,0.02,18,15,4.4,5,1,,,,1.46,17.5,9.75,,,,2.1,0.02,0.0078,0.05,0.01,192.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/1999,Kannika,12,8.8,0.17,0.05,1.4,0.05,0.13,27.7,3.9,58,12,42,44,0.26,0.01,27,26,8,39,0,,,,2.4,,3.8,,,,2.12,0.13,0.006,0.01,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/1999,Kannika,20,6.4,0.31,0.03,0.93,0.05,0.08,17.3,2.9,51.2,14,24.1,48.9,0.66,0.07,100,31,5,12,0.27,,,,3.1,16,8.8,,,,2.12,0.27,0.11,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/1999,Kannika,25,6.3,0.17,0.06,1,0.05,0.13,19.1,2.8,48,10.8,30,39,0.83,0.02,20,14,7,22,7.07,,,,3.4,,3.5,,,,1.95,0.0045,0.0045,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1999,Kannika,,,,,,,,,,,,,,,325,71.9,39.4,22,61.5,0.56,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/1999,Kannika,22.5,6.5,0.33,0.06,0.86,0.06,0.08,18.6,4.4,74.4,22.6,36.2,45,1.35,0.09,18,9,9,33,1.94,,,,2.6,16,6.2,,,,2.04,,,0.01,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1999,Kannika,,,,,,,,,,,,,,,629,79.1,42.1,18,34.92,0.39,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1999,Kannika,22.5,6.3,0.2,0.08,0.8,0.05,0.07,22.3,3.9,55,11.4,41.1,44.2,1.7,0.14,12,14,8,20,1.54,,,,3.5,16,3.5,,,,2.07,,,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/1999,Kannika,18,6.8,0.42,0.03,1.26,0.05,0.07,23.6,3.9,58.6,19.5,49.7,58.1,1.34,0.07,24,13,10,33,0.89,,,,2.9,18,7.8,,,,2.22,,,0.55,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1999,Kannika,13,8.4,0.25,0.03,1.57,0.05,0.08,24.3,4,56,16.8,41.1,51.2,0.92,0.08,36,25,14,51,1.36,,,,3.9,15.2,4.3,,,,2.05,0.62,0.45,0.14,0.05,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/1999,Kannika,6.5,8,0.87,0.03,1.76,0.03,0.05,14.6,2.6,55,28.4,28.4,50.4,1.42,0.08,21,35,8,24,2.3,,,,3.4,25,7.6,,,,2.1,0.13,0.13,0.28,0.03,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/1999,Kannika,4,10.2,0.36,0.02,2.19,0.03,0.05,28.2,5.4,62.9,19.2,49.7,52.3,1.31,0.09,28,36,9,21,4.43,,,,2.2,30,8,,,,2.09,2.4,2.4,2.05,0.02,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2000,Kannika,6,11,2.63,0.02,2.3,0.02,0.03,26.2,4,51.1,26,43,51.7,0.19,0.04,17,19.36,14.49,11.27,0.09,,,,5,48,8.9,,,,2.14,16,1.7,0.01,0.02,163,0.11,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2000,Kannika,4,11,0.18,0.02,2.88,0.05,0.06,24.8,3.6,72.4,20.6,50.2,68.7,1.44,0.45,53,52.31,29.83,37.67,1.26,,,,3.8,25,6.8,,,,2.1,2.1,0.39,0.01,0.02,151,0.08,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2000,Kannika,6,10.9,0.51,0.01,1.85,0.01,0.02,26.6,4,64.2,20.9,50.2,48.2,0.52,0.08,61,29.23,28.76,33.09,1.54,,,,2.9,30,6.9,,0.08,,2.07,0.02,0.02,0.02,0.01,139,0.08,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2000,Kannika,14,8.5,0.11,0.03,2.84,0.06,0.13,24.9,3.2,62,16.2,60.3,45,1.62,0.06,30,4,1,29,2.42,,,,5.4,11.2,6.2,,0.02,,2.04,0.54,0.01,0.03,0.01,159,0.1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2000,Kannika,18.5,7.7,1.26,0.04,1.9,0.08,0.1,15.2,2,54.4,20.4,25.8,47,1.81,0.13,20,48.48,54.2,16.33,1.56,,,,4,24,6,,0.05,,2,0.11,0.03,0.03,0.01,151,0.09,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2000,Kannika,23.5,6.4,0.05,0.01,1.2,0.08,0.11,23.1,3.5,62.2,17.6,40,60.7,1.48,0.17,26,18,6,15,1.82,,,,4,15.9,4.7,,0.02,,1.96,,,0.2,0.1,134,0.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2000,Kannika,,,,,,,,,,,,,,,290,86,34,10.6,46.22,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2000,Kannika,26,7.5,0.35,0.01,1.55,0.01,0.02,22.6,3.4,51.6,12.6,34.1,48,1.4,0.09,20,23,19,32,1.76,,,,2.6,28,5.8,,,,2.16,0.13,0.07,,,149,0.07,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2000,Kannika,,,,,,,,,,,,,,,137,112.2,48.1,32,12,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2000,Kannika,25,5.7,0.19,0.06,0.99,0.09,0.21,23.2,6,50,12,30,48,0.96,0.01,32,18,15,36,1.6,,,,3.7,13.5,4.5,,,,1.92,0.39,0.08,,,146,0.1,0.08,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2000,Kannika,18,8,0.4,0.02,1.72,0.03,0.05,20,3.2,59.9,21.3,40.2,60.8,0.37,0.04,25,5,2,11,2.39,,,,3.3,28,5,,,,2.14,0.58,0.2,,,143,0.08,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2000,Kannika,16,8.6,0.21,0.04,1.14,0.06,0.13,24,4.1,55,17.4,38.3,42.4,1.38,0.09,100,48,17,16,0.01,,,,4,11.5,5.3,,,,2,1.5,0.004,,,159,0.11,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2000,Kannika,4,9.6,0.29,0.02,2.2,0.09,0.15,19,3.8,54.4,28.4,41.7,57,1.25,0.1,17,26,19,14,0.3,,,,2.1,19,5,,,,2.3,0.24,,,,157,0.09,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2000,Kannika,2,11.2,0.35,0.02,2.55,0.1,0.14,25.8,4.4,58.3,23.1,48.7,43,1.76,0.01,81,59,16,12,1.22,,,,3.9,29,5.7,,,,2.12,0.02,,,,144,0.11,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2001,Kannika,3,11.1,0.61,0.04,2.7,0.05,0.08,30.6,4.4,52.6,29.4,48.2,58.2,1.61,0.05,28,22,28,2,2.29,,,,4,19,5.8,,0.04,,2.03,0.17,,0.52,0.5,165,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2001,Kannika,4,11.1,0.34,0.03,2.64,0.05,0.07,24.4,3.2,65,19.5,34.5,44.1,1.57,0.07,257,24,26,4,2.09,,,,3.6,15,4.2,,0.03,,2.03,0.7,0.02,0.02,0.1,183,0.13,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2001,Kannika,8,9.7,0.3,0.05,2.64,0.02,0.04,20.2,2.5,55.5,16.8,34.5,50.9,1.06,0.05,184,45,28,2,6.42,,,,1.9,16,3.4,,0.02,,1.96,9.2,0.64,2.58,0.34,154,0.04,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2001,Kannika,14,9.1,0.36,0.02,1.43,0.05,0.09,17.8,2.5,59,12,34,46.3,1.73,0.05,29,14,9,17,,,,,2.9,11.7,3.1,,0.01,,,0.17,0.006,0.34,0.26,152,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2001,Kannika,18.5,7.4,0.24,0.01,1.45,0.06,0.09,19.4,2.8,59.5,19.2,34.4,60.4,0.59,0.02,12,14,9,16,25.5,,,,3.2,22,5,,0.02,,2,1.7,1.4,0.16,0.05,151,0.14,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2001,Kannika,25,6.5,0.23,0.02,1.13,0.09,0.12,14.62,4.12,58,12,34,57.4,1.64,0.09,69,8.4,13.1,6.5,3.3,,,,3.2,21,3,,0.02,,2.09,0.31,0.01,0.01,0.01,152,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2001,Kannika,26,6.5,0.39,0.03,1.81,0.02,0.04,12.58,4.14,55,16.5,27.7,51.9,1.55,0.1,42,14.9,12.71,39.7,9.84,,,,2,29,4.9,,,,2.3,,,0.01,0.01,141,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2001,Kannika,20,7,0.15,0.02,0.8,0.05,0.1,23.5,4.3,51,12.6,29.1,63.5,1.31,0.2,19,26.35,15.9,19.49,1.07,,,,3.1,18.7,3.2,,,,2.04,2.2,0.24,,,146,0.08,0.12,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2001,Kannika,20,6.9,0.25,0.04,1.28,0.04,0.08,24.5,3.9,60.4,16.4,31.5,57.4,0.76,0.08,48,18.1,7.39,3.53,0.05,,,,2.9,28,4.7,,,,2.17,0.95,0.7,,,179,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2001,Kannika,10,9.92,0.2,0.005,2.28,0.02,,18,2,65.4,24.8,34.4,36.46,1.13,0.05,31,13.78,8.82,,,,,,3.65,15,4.74,,,,,4.3,0.06,0.03,0.01,174.4,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2001,Kannika,4.5,10.3,0.36,0.005,2.76,0.08,,14,2,65.4,19.7,41.3,28.4,0.66,0.05,49,42.12,7.28,,0.42,,7.38,,2.3,15,4.9,,,,,0.01,0.002,0.02,,149.4,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2002,Kannika,1,11.8,0.11,0.006,2.11,0.01,0.04,,,70,33,34.1,37,,,,,,,,,,,,,,,,,,,,,,124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2002,Kannika,4.5,10.8,0.45,0.005,2.32,0.1,0.13,,,77.8,30.6,40.9,36,,,,,,,,,,,3.1,23,4.8,,,,,,,,,186.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2002,Kannika,8,9.9,0.29,0.005,2.18,0.03,0.04,,,73.5,42.3,40.5,27.8,1.1,0.1,83,57.89,25.91,3.68,2.54,,0.19,,2.1,24,6.9,,0,,,,,0.009,,120.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2002,Kannika,14.5,7.8,0.21,0.007,0.88,0.007,0.02,,,54.2,21.1,45.5,38.9,1.16,0.08,29,57.89,11.84,3.73,1.9,,3.77,,2.7,43,6.4,,,,,,,0.03,0.01,145.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2002,Kannika,20,7.7,0.27,0.005,0.97,0.02,0.04,,,46.2,20.9,27.3,27.7,,,,,,,,,,,2.6,35,6.7,,0,,,,,0.01,0.01,132.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2002,Kannika,19,7.1,0.02,0.006,0.71,0.02,0.05,,,47.1,21.4,34.1,81.4,0.3,0.04,12,10.38,2.07,1.42,0.18,,1.76,,3.2,26,4.5,,,,,,,0,0.06,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2002,Kannika,24,7,0.29,0.005,0.63,0.005,0.02,,,47.1,26.2,47.7,27.5,0.25,0.09,6.3,,,,,,,,1.9,30,2.8,,,,,,,,,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2002,Kannika,26,6.1,0.02,0.005,0.62,0.03,0.05,,,43.21,21.64,35.8,29.55,0.12,0.01,0,14,6.42,9.21,0.4,,1.32,,2.1,23,6.5,,0,,,,,,,170.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2002,Kannika,18,6.1,0.53,0.005,0.36,0.007,0.04,,,32.7,17.9,31.9,,0.4,0.03,0,8.25,1.08,8.49,0.62,,,,2.1,14,9.1,,0,,,,,,0,164.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2002,Kannika,17,8.4,0.34,0.06,0.51,0.07,0.11,,,51,12.6,29.1,58.4,0.11,0.01,6,10.39,7.38,1.15,0.31,,,,3.9,,4.1,,,,,0.08,0.05,,,146,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2002,Kannika,,,,,,,,,,,,,,20,159,82.4,57.2,31.8,51.2,0.31,,,,,,,,,,,,,0,0,,,,,5.78,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2002,Kannika,11,6.1,0.69,0.04,1.22,0.03,0.05,,,51.07,18.8,28.4,13,3.19,0.06,24,4.84,1.65,7.13,0.66,,0.67,,2.4,32,6.7,,0,,,,,0,0,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2002,Kannika,12.5,6.6,0.14,0.005,1.87,,,,,48,24.3,35.5,13.8,0.06,0.04,8,1.37,4.75,12.6,0.92,,,,1.8,31,6.5,,0,,,,,0,0.01,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2002,Kannika,7,7.2,0.17,0.01,1.53,0.03,0.05,,,52.1,21.8,21.3,11,0.19,0.05,15,6.44,3.45,,0.88,,,,1.4,10,5,,0,,,,,,,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2003,Kannika,3.5,10.3,0.048,0.005,1.38,0.025,,,,56.1,17,36,13.8,0.339,0.053,2,9.37,14.38,7.54,5.88,,3.4,,,,,,0,,2.12,3.5,0.02,,0.003,146.4,0.026,1.176,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
