date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2/5/1998,Boonsri,3.7,11.6,0.41,0.02,2.09,0.04,0.12,16.5,3.5,61.2,19.4,21.5,38.4,0.54,0.02,72,14.53,9.55,17.17,0.53,,,,4.3,10.7,6.3,,0.02,,1.9,0.14,0.01,0.04,0.02,220,0.05,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/1998,Boonsri,5.5,11.3,0.31,0.04,2.31,0.03,0.09,17.5,2.4,62.7,10.5,20.1,47,0.79,0.03,51,18.44,17.31,45.8,0.11,,,,6.1,12.4,7.8,,0.02,,1.8,0.54,0.01,0.02,0.03,183,0.04,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/1998,Boonsri,7.5,9.7,0.64,0.01,1.24,0.04,0.07,16.5,2.2,60.9,12.6,21.3,38.8,0.71,0.06,39,2,1,15,1.16,,,,5.6,10.6,7,,0.07,,1.8,0.24,0.006,0.01,0.01,189,0.06,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/1998,Boonsri,16.1,7.8,0.33,0.03,1.24,0.06,0.11,14.5,2.6,52.3,3.7,19.5,59.3,0.34,0.01,44,71.33,8.08,35.5,1.11,,,,6.9,14.8,8.8,,0.06,,1.9,0.18,0.01,,0.01,165,0.05,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/1998,Boonsri,21.7,6.5,0.27,0.04,1.03,0.08,0.12,15.5,3,53.7,14.9,22.7,38.4,0.32,0.08,18,6,1,20,1.35,,,,4.4,13.5,8.2,,0.04,,1.6,9.2,0.22,0.08,0.12,171,0.09,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/1998,Boonsri,22,6.7,0.31,0.31,0.87,0.08,0.1,14,2.2,55.4,55.4,22.4,55.9,0.8,0.07,28,22,2,18,2.66,,,,6.1,19.2,6.8,,,,1.8,14,0.34,,,141,0.05,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/1998,Boonsri,26,5.2,0.26,0.07,0.8,0.05,0.11,10.8,3.8,53,9.6,24.8,36,0.62,0.02,3,6,17,17,3,,,,3.5,12.5,4.3,,,,2,16,0.39,,,140,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/1998,Boonsri,18,7.7,0.49,0.03,0.67,0.08,0.1,14.5,2.2,50.5,11.6,27,33.8,0.72,0.07,163,20,2,37,1.61,,,,3.4,9.2,3.5,,,,1.8,0.7,0.04,,,177,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/1998,Boonsri,13.8,9.2,0.24,0.04,1,0.07,0.11,16.5,3,52.2,9.7,21.6,33.6,0.46,0.09,91,38,2,15,1.64,,,,3.8,11.3,5.1,,,,2,1.7,0.02,,,195,0.05,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/1998,Boonsri,8.8,10.3,0.6,0.04,1.23,0.09,0.12,16.8,2.5,55.7,10.7,14.9,53.4,0.5,0.13,244,19,14,20,0.32,,,,3,8.1,3.7,,,,2.02,2.4,,,,177,0.05,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/1998,Boonsri,2,11.4,0.56,0.07,1.1,0.1,0.14,18.8,2.8,62.7,11.6,21.6,44.1,0.32,0.006,3,10,11,13,0.3,,,,3.1,11.7,4.5,,,,1.7,0.24,0.07,,,189,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/1998,Boonsri,4,11.6,0.34,0.04,1.4,0.06,0.08,14.6,2.5,52,14.5,17.1,19.1,,,,,,,,,,,1.6,14.3,4.4,,,,1.89,,,,,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/1998,Boonsri,7.2,10.2,0.15,0.03,1.65,0.05,0.06,12,2.3,48,16.9,15.6,47.4,,,,,,,,,,,4,18,6,,,,1.92,,,,,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/1998,Boonsri,12,10.4,0.19,0.04,1.58,0.07,0.1,18,3,60,17.8,21,56.4,0.42,0.03,65,12,9,19,,,,,2.8,9,4.2,,0.01,,,5.4,,0.17,0.27,183,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/1998,Boonsri,8,9,0.25,0.01,0.65,0.02,0.05,16.4,3.1,48,12.1,18.5,43.7,0.4,0.03,40,14,6,19,6.41,,,,1.9,9.5,3.7,,0.02,,1.68,,,0.04,0.04,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/1998,Boonsri,23.5,6.8,0.12,0.01,0.68,0.03,0.07,6.7,3,54,12,23.4,51.2,0.39,0.04,158,14,6,28,3.65,,,,3,10,3.2,,0.02,,2,1.7,0.01,0.05,0.01,159,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/1998,Boonsri,23,5.3,0.04,0.04,1.14,0.04,0.08,6.7,3.03,55.2,11.6,20.6,54.8,1.01,0.1,28,25.12,18.75,81.24,0.62,,,,3.5,12.7,5.5,,,,1.8,1.7,0.01,,,201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/1998,Boonsri,23,7.4,0.12,0.02,1.25,0.04,0.07,17,4.3,49,12.6,17.7,54.2,0.33,0.09,25,19.42,11.57,15.1,3.39,,,,2.2,10.2,5.1,,,,2,0.23,0.07,0.05,0.04,177,0.04,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/1998,Boonsri,20,6.8,0.21,0.03,0.99,0.05,0.08,18,3.7,53.4,13.6,22,48.5,0.7,0.1,28,30.7,10.85,8.34,0.09,,,,4.3,12.8,5.2,,,,1.82,0.02,0.02,,,198,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/1998,Boonsri,16,6.9,0.26,0.04,1.12,0.04,0.06,23,4.1,57.9,15.5,25.8,38.9,0.3,0.1,60,13.24,1.52,27.77,0.03,,,,5,,7.5,,,,,0.04,,0.03,0.04,195.2,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/1998,Boonsri,,,,,,,,,,,,,,0.72,0.48,162,8.32,31.85,32.14,10,,,,,,,,,,,1.4,0.04,0.03,0.01,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/1998,Boonsri,4.2,12,0.43,0.03,1.14,0.14,,,,61.1,20.4,24.7,45.4,0.32,0.1,21,10.15,8.47,1.75,0.67,,1.65,,4.1,,6.61,,,,,0.14,0.06,0.02,0.01,219.6,0.03,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/1998,Boonsri,1.9,11,0.37,0.06,1.78,0.1,0.12,,,53.1,16.4,22.8,43.3,,,,,,,,,,,,,5,,,,,,,,,176.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1998,Boonsri,1.8,10.8,0.67,0.13,1.51,0.13,0.15,,,53.1,14.5,23.8,47.3,,,,,,,,,,,,,5,,,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/1998,Boonsri,1.3,11.2,0.43,0.15,2.21,0.16,0.18,,,56.3,11.6,26.7,43.2,,,,,,,,,,,,,5,,,,,,,,,189.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/1998,Boonsri,3.4,10.6,0.67,0.04,1.44,0.11,0.14,,,41.78,17.46,19.26,44.7,3.01,0.2,43,58.3,15.8,13.39,0.72,,2.15,,,14.53,6.56,,0,,,0.24,0.06,0.01,0.01,164.7,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/1998,Boonsri,9.8,8.5,0.32,0.02,1.95,0.13,0.16,,,41.7,10.6,16.6,26.9,1.04,0.07,19,25.52,7.01,1.42,0.18,,1.64,,3.9,14.8,5.5,,,,,5.4,0.17,0.04,0.03,158.6,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/1998,Boonsri,16.5,8.16,0.32,0.03,1.73,0.16,0.18,,,40.9,15.5,16.5,38.8,0.36,0.05,10,25.52,0.49,13.83,0.16,,6.16,,4.3,11.9,5.9,,0,,,,,0.01,0.01,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/1998,Boonsri,19.5,7.6,0.32,0.03,3.01,0.1,0.12,,,41.7,14.5,21.2,29.4,0.56,0.05,33,28.69,4.38,14.92,0.74,,9.46,,4.6,,6.9,,0,,,,,0.01,0.02,170.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/1998,Boonsri,21.5,7.9,0.28,0.03,2.3,0.09,0.14,15.2,3.3,59,14.5,24,79,0.06,0.04,10,8.28,0.45,2.8,0.34,,1.02,,2.9,9.9,4.8,,,,,,,0,0.04,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/1998,Boonsri,23,6.8,0.35,0.04,1.26,0.14,0.17,,,44.8,11.6,19.1,23.2,,,,,,,,,,,3.1,7.8,3.7,,,,,,,0,0.03,176.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/1998,Boonsri,21.5,6.3,0.57,0.02,0.76,0.11,0.14,,,41.7,11.6,21.7,39.1,0.4,0.05,1.6,,,,,,,,3.9,9.1,5.3,,,,,,,,,152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/1998,Boonsri,24,6.9,0.31,0.02,1.89,0.08,0.1,,,38.6,10.6,24.1,31.7,,,,,,,,,,,3.1,,5.6,,,,,,,,,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/1998,Boonsri,22.5,8.3,0.52,0.02,1.75,0.13,0.16,,,41.3,12.6,20,37.5,0.16,0.1,8.9,16,6.3,9.55,0.42,,0,,3.6,8.9,4.7,,0,,,0.17,0.03,,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1998,Boonsri,27,6.3,0.56,0.02,1.05,0.08,0.12,,,41.2,11.6,18.1,32.7,,,,,,,,,,,4.4,,5.4,,0,,,,,,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/1998,Boonsri,21.5,6.9,0.42,0.02,1.1,0.1,0.13,,,46.12,11.6,22.3,30.1,0.11,0.04,2,31.2,1.99,11.46,1.56,,,,3.7,8.8,4.7,,0,,,,,0,,170.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/1998,Boonsri,20,7,0.39,0.03,1.17,0.09,0.12,,,47.6,11.6,24.1,35.2,,,,,,,,,,,3.8,,4.3,,,,,,,,,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/1998,Boonsri,19.5,9,0.13,0.05,0.67,0.02,0.06,,,49,12.6,28.4,58,0.05,0.01,6,7.87,7.1,1.14,0.71,,,,3.4,,3.4,,0,,,,,,0,140,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/1998,Boonsri,17,8.1,0.38,0.005,1.46,0.18,0.24,,,50.8,12.6,24.4,34.9,0.93,0.05,62,3.34,24.5,9.12,0.33,,1.13,,3.7,9.1,4.9,,0,,,0.13,0.01,0,0,189.1,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/1998,Boonsri,,,,,,,,,,,,,,30.25,232,307,79.2,65.3,115.5,0.69,,,,,,,,,,,,,0,0,,,,,9.3,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/1998,Boonsri,13,7.9,0.55,0.02,1.45,0.2,0.25,,,49.2,11.6,17.5,36.5,,,,,,,,,,,4.1,,4.9,,0,,,,,0,0,152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
