date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
5/15/1999,Kohsoom,19,8.8,0.5,0.04,2.81,0.12,0.18,42,7.8,72,18.5,71,67.5,1.14,0.07,100,14,3,11,0.14,,,,5,10.4,6.4,,,,2.3,9.2,0.0045,0.04,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/1999,Kohsoom,27,2.9,0.88,0.06,0.19,0.23,0.42,18.1,6.4,63,19.8,110,63.3,4.51,0.3,190,29,15,31,0.75,,,,7.12,,6.5,,,,,0.39,0.0078,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1999,Kohsoom,,,,,,,,,,,,,,,368,101.7,43.9,29.8,41.38,0.65,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1999,Kohsoom,24,7.8,0.56,0.05,3.2,0.14,0.19,45.8,7.4,68,17.2,78,65,0.92,0.06,373,20,12,50,2.28,,,,4.8,16.5,9.9,,,,,,,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1999,Kohsoom,,,,,,,,,,,,,,,350,84.8,45.9,26.9,35.83,0.52,,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1999,Kohsoom,24,2.3,1.59,0.05,0.86,0.07,0.23,25.8,4.2,59,11.4,74,56,0.67,0.06,18,17,18,25,1.5,,,,7.54,25.8,7.7,,,,,,,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1999,Kohsoom,20,3.8,2.4,0.08,4.6,0.18,0.21,58.8,7.9,87,19.6,108,74,0.8,0.06,147,23,15,28,3.02,,,,8.4,20.4,11.6,,,,2.2,,,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/1999,Kohsoom,13.5,3.7,1.8,0.01,0.43,0.02,0.04,29.4,5.2,75,24.6,130.4,53,0.78,0.12,36,8,20,87,1.17,,,,5.82,25,7.7,,,,,16,1.1,0.17,0.14,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/1999,Kohsoom,8,5.4,5.5,0.03,1.05,0.04,0.07,33.2,6.4,70,24,57,87,0.27,0.09,465,34,20,47,5.07,,,,7.7,25.6,9.8,,,,,,,0.43,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/1999,Kohsoom,8.5,6.4,2.5,0.04,0.68,0.03,0.04,46.7,6.9,74,22,78,89,1.51,0.11,61,37,25,40,9.53,,,,9.8,19.9,16.4,,,,2.2,,,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2000,Kohsoom,5,8.4,2.2,0.09,3,0.14,0.18,41.5,7.6,72,21,71,81,0.29,0.09,72,17.7,20.14,26.4,1.34,,,,4.2,11.6,6.8,,0.08,,2.3,,,0.08,0.07,201,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2000,Kohsoom,4,8.7,1.8,0.06,3.8,0.17,0.2,36.8,6.7,75,24,60,96,2.05,0.16,82,31.63,27.55,33.61,1.5,,,,6.7,12.6,8.4,,0.06,,2.5,0.43,0.02,0.03,0.04,225,0.15,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2000,Kohsoom,7,8.6,3.4,0.09,3.8,0.18,0.22,35.2,5.6,84.8,27,57,119,1.25,0.15,28,23.86,32.15,74.62,0.48,,,,4,18.4,5.6,,0.04,,2.1,16,0.36,0.04,0.04,256,0.13,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2000,Kohsoom,15,8.8,2.5,0.06,4.2,0.16,0.2,39.6,6.8,78,24,67,98,0.73,0.11,45,2,3,77,0.93,,,,4,11.8,6.4,,0.05,,2.05,16,3.6,0.01,0.03,238,0.17,0.2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2000,Kohsoom,17,6.4,2.9,0.08,3.4,0.14,0.18,37.8,6.2,72,22,64,66,0.41,0.12,29,71.22,24.81,29.65,1.81,,,,7,18.8,7.2,,0.06,,2,0.18,0.84,0.01,0.01,207,0.12,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2000,Kohsoom,26,3.2,1.03,0.02,0.41,0.2,0.29,27.7,5.4,59.5,13.5,42,70.1,2.53,0.18,43,40,15,39,1.79,,,,6.2,18.5,6.8,,0.04,,2.1,0.02,,0.38,0.12,128,0.2,0.21,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2000,Kohsoom,,,,,,,,,,,,,,,432,198,40,10.6,24.32,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2000,Kohsoom,26,6.2,1.48,0.04,2.8,0.17,0.21,23.2,3.9,70,19.5,39,98,0.44,0.2,48,9.85,8,39.05,1.82,,,,5.2,18.8,5.6,,,,2.4,8.5,1.2,,,195,0.12,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2000,Kohsoom,,,,,,,,,,,,,,,575,80,26,28.8,12,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2000,Kohsoom,26.5,3,1.4,0.1,0.59,0.08,0.19,48,10.5,54,18.6,79.9,54.1,2.35,0.14,200,24,51,96,8,,,,8.2,20.1,10.4,,,,2.31,9.2,1.6,,,201,0.1,0.15,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2000,Kohsoom,23,4.1,2.4,0.08,1.2,0.16,0.19,27.4,4.1,75,26,46,108,1.27,0.16,258,14,2,33,0.81,,,,6.8,19.4,7.2,,,,2.1,14,0.32,,,231,0.09,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2000,Kohsoom,15,5.4,2,0.04,0.45,0.14,0.2,37.3,5.8,74,24,69.5,56.1,1.05,0.06,88,16,18,16,1.47,,,,7,20.4,7.3,,,,2.3,0.59,0.21,,,207,0.14,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2000,Kohsoom,9.8,8,1.9,0.05,2.8,0.15,0.19,41.6,7.8,85,27,71,115,1.38,0.07,103,13,20,17,1.16,,,,6.6,14.8,9.2,,,,2.13,16,0.08,,,256,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2000,Kohsoom,1.6,9,0.58,0.02,4.4,0.14,0.18,33.4,5.9,72,24,57,106,1.27,0.06,44,12,9,16,1.49,,,,5,11.8,7.2,,,,1.95,2.4,0.04,,,214,0.09,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2001,Kohsoom,2.5,9.2,2.6,0.04,4.2,0.17,0.21,44.7,6.8,83,26,74,109,0.2,0.01,26,6,9,3,7.96,,,,6.4,12.7,8.8,,0.07,,1.9,16,9.2,0.18,0.3,262,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2001,Kohsoom,1.4,9.2,1.4,0.03,5.4,0.13,0.17,37.2,5.6,78,24,64,101,0.89,0.13,94,26,18,3,8.05,,,,8.8,14.4,9.6,,0.03,,2,0.25,0.04,0.14,0.45,238,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2001,Kohsoom,5,8.9,0.95,0.02,3.8,0.12,0.15,29.5,5.1,75,24,50,103,0.41,0.08,57,25,60,2,2.78,,,,4.5,14,6.8,,0.03,,2.3,,,0.07,0.1,226,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2001,Kohsoom,15,5.4,1.94,0.11,0.27,0.15,0.23,34.6,4.7,68,4.2,55.3,68,1.53,0.15,58,14,30,20,,,,,4.2,13.2,4.4,,0.01,,,0.37,0.13,0.15,0.2,146,0.1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2001,Kohsoom,17.5,5.5,1.66,0.04,1.44,0.19,0.24,40.2,6.3,82,26,66,106,0.26,0.09,30,16,41,14,3.16,,,,6.6,13.2,8.8,,0.01,,2.08,16,0.19,0.09,0.03,250,0.08,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2001,Kohsoom,26,2.9,2.94,0.02,0.15,0.3,0.68,45.98,7.38,54,12.6,69.5,67.3,1.93,0.31,235,18.3,14.3,30,3.1,,,,4.3,15.6,4.3,,0.01,,2.11,0.64,0.38,0.18,0.02,146,0.07,0.2,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2001,Kohsoom,25,5.2,1.8,0.04,2.44,0.12,0.18,29.7,5.6,76,21.2,58,116,0.41,0.12,45,35.48,23.14,44.52,17.16,,,,8.3,16.6,9.8,,,,2.15,9.2,0.17,0.01,,232,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2001,Kohsoom,19,3.5,1.5,0.06,0.99,0.12,0.22,25.5,7,54,15,75.1,65.2,0.71,0.13,96,37.52,28.8,41.46,1.48,,,,8.2,14.5,8.6,,,,2.1,0.7,0.006,,0.01,177,0.12,0.25,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2001,Kohsoom,22,4.8,1.82,0.1,1.68,0.05,0.09,45.8,7.7,80,29,78,107,,,,,,,,,,,7.9,17.1,10.2,,,,2.34,0.92,0.01,,,250,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2001,Kohsoom,18.8,5.4,1.9,0.09,1.54,0.04,0.06,33.9,5.2,75,27,57,113,0.8,0.15,111,20.54,8.56,5.67,1.15,,,,6,,9.6,,,,,0.02,0.02,0.03,0.02,323,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2001,Kohsoom,,,,,,,,,,,,,,0.76,0.14,54,16.81,15.66,11.45,0.05,,,,,,,,,,,16,2.1,0.05,0.03,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2001,Kohsoom,6,9.9,1.55,0.11,8.5,0.15,0.19,37.9,6.5,75,29,64,113,0.46,0.16,26,15.03,26.38,1.61,0.82,,6.58,,5.8,,9.2,,,,,1.6,0.22,,0.05,238,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2002,Kohsoom,7.3,9.2,1.87,0.07,9.4,0.12,0.17,50.6,9.9,102,29,85,117,0.22,0.14,37,17.97,11.74,1.91,1.41,,8.03,,5.7,13.6,7.8,,0,,,16,0.43,0.18,0.15,317,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2002,Kohsoom,15,8.5,3.2,0.09,10.8,0.14,0.18,36.1,5.8,82,27,60,113,0.3,0.09,19,10.24,15.32,2.15,1.09,,2.28,,5.4,12.8,7.2,,,,,16,0.21,,0.01,250,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2002,Kohsoom,21,8.1,4.8,0.06,8.5,0.13,0.14,,,94,29,64,122,1.52,0.23,82,10.24,4.58,17.71,0.15,,14.7,,4.5,12.1,6.8,,0,,,,,0.02,0.01,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2002,Kohsoom,27,6.2,2.28,0.09,3.5,0.12,0.17,31.7,6.5,72,24,53,106,0.52,0.22,75,16.93,3.66,1.12,1.83,,4.86,,4.1,13.5,7.4,,,,,,,0,0.02,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2002,Kohsoom,26,6.6,3.68,0.11,10.4,0.15,0.2,,,76.8,24,46,109,0.54,0.23,27.3,,,,,,,,5,14.8,8.4,,,,,,,,,231.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2002,Kohsoom,25.7,6.6,2.8,0.08,3,0.15,0.18,34.3,5.8,75,22,57,102,0.55,0.26,35.8,31.6,12.01,7.05,0.86,,0,,4.5,12.5,7.2,,0,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2002,Kohsoom,21.5,7.7,1.75,0.06,2.8,0.14,0.18,,,90,29,71,118,1.63,0.22,91,36.3,0.11,8.68,1.1,,,,4.8,14.4,8,,0,,,,,0,0.02,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2002,Kohsoom,17,3.7,4.76,0.07,0.65,0.47,0.8,,,55,14.4,79.6,63,0.33,0.01,79,10.42,10.38,0.81,0.33,,,,58.2,,6.8,,,,,0.92,0.28,,,177,0.37,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2002,Kohsoom,,,,,,,,,,,,,,24.25,302,153,90.4,84.8,35.7,0.4,,,,,,,,,,,,,0,0.01,,,,,40.9,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2002,Kohsoom,11,8.3,3.8,0.09,2.5,0.13,0.19,32,5.5,78,27,54,120,1.18,0.11,110,1.85,5.99,9.18,0.69,,0.98,,5.6,17.5,9.2,,0,,,,,0,0,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2002,Kohsoom,11.5,8.8,3.3,0.07,2.4,0.11,0.15,53.9,7.8,86,29,89,115,0.41,0.07,20,2.95,1.78,23.64,0.37,,,,6.4,16.6,9.8,,0,,,,,0,0.01,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2002,Kohsoom,4.5,8.9,1.94,0.05,2.2,0.12,0.17,46.6,6.9,82,27,78,113,0.82,0.1,66,10.83,3.8,,0.54,,,,5.2,13.5,8.4,,0,,,0.07,0.02,,0.01,250,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2003,Kohsoom,5,10.6,,0.05,,0.13,0.18,40.3,7,89.6,24,67.5,111,0.752,0.133,41,4.48,3.09,6.06,0.75,,4.61,,5,13.5,7.5,,0,,2.23,32,0.39,,0.001,268,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2003,Kohsoom,5.4,10.3,1.78,0.04,4.2,0.15,0.19,45.8,8.1,81.6,25,78.1,101.6,2.66,0.131,10,6.35,1.44,9.69,1.34,,1.36,,6.1,15.4,9.8,,,,2.35,320,6.9,,0.105,250,0.038,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2003,Kohsoom,12.5,9.8,0.96,0.08,2.45,0.12,0.17,37.9,7.2,78.4,26,64,115.2,2.028,0.102,15,12.45,3.53,7.65,0.74,,0.29,,5.9,14.2,8.4,,,,,320,7.2,,,232,0.029,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2003,Kohsoom,16,8.9,1.05,0.06,2,0.16,0.21,33.7,5.8,67.2,24,56.8,102.7,0.543,0.053,39,9.79,3.08,9.64,0.84,,4.59,,4.3,13.1,7.6,,,,,320,320,,,201.3,0.031,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2003,Kohsoom,20.5,7.3,5.4,0.08,3.75,0.15,0.22,12.6,6.5,90,27,71,122,0.708,0.005,89.6,21.56,1.43,8.21,2.97,,11.04,,8.5,21.2,14.6,,,,,320,320,,,274.5,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2003,Kohsoom,24,7.7,2.5,0.06,2.4,0.17,0.24,35.6,5.9,76.8,24,60.3,102.7,0.284,0.123,55,11.35,3.13,7.47,0.92,,8.28,,5.1,15.2,8.4,,,,,320,3.5,,,231.8,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2003,Kohsoom,27,4.5,1.38,0.05,2.3,0.2,0.26,29.1,4.6,73.6,22,49.7,96.9,0.072,0.027,19.8,9.997,0.525,9.21,0.971,,0.772,,4.5,13.9,7.8,,,,,160,3.2,,,213,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2003,Kohsoom,29,5.8,4.18,0.07,3.54,0.24,0.3,32.8,6.9,110.4,28.8,56.8,132,0.47,,61,5.484,1.9,,0.88,,0.596,,5.8,30.9,16.6,,,,,160,3.2,,,335.5,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
