date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
7/15/1999,Somchair,,,,,,,,,,,,,,,380,101.6,43.6,19.5,37.49,0.59,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1999,Somchair,18.5,8,0.8,0.01,1.81,0.09,0.1,40.5,6.8,90.9,15.1,72.4,63.5,2.01,0.08,60,106,19,30,0.83,,,,4.9,19,7.6,,,,2.13,,,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1999,Somchair,,,,,,,,,,,,,,,630,87.3,50,24.9,54.03,1.71,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/1999,Somchair,21,5.4,0.9,0.12,1.37,0.03,0.06,52.2,6.1,64,12,76,61,2.53,1.05,45,57,14,33,4.53,,,,6.4,19.2,6.5,,,,,,,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1999,Somchair,12.8,7.5,0.57,0.02,3.87,0.05,0.08,20.4,3.8,75,24.1,35.5,50.2,1.25,0.22,52,20,12,45,1.87,,,,4.7,25,9.1,,,,2.17,,,0.19,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1999,Somchair,10,6.8,0.32,0.03,1.2,0.05,0.07,58.6,6.5,65,20.4,76.6,64.8,4.25,0.21,80,19,31,21,1.02,,,,7,18,6.7,,,,,16,0.24,0.85,1.03,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/1999,Somchair,4,6.5,2.61,0.04,2.27,0.07,0.08,58.8,7.4,113,13.1,99.4,75.4,7.46,0.43,0.05,71,20,57,3.81,,,,5.2,56,12.7,,,,2.23,16,0.81,0.04,0.02,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/1999,Somchair,2.3,6.3,1.07,0.03,2.62,0.06,0.08,56.6,7.8,102.1,16.8,92.3,77.2,2.9,0.22,49,35,10,34,3.69,,,,5.6,60,11.8,,,,2.05,2.4,0.7,0.01,0.02,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2000,Somchair,0.7,6.3,1.19,0.03,2.11,0.04,0.05,56,9.2,81,23.1,93.2,78.6,2,0.2,49,25.76,21.67,40.82,1.92,,,,5.6,58,9.3,,,,2.15,1.6,0.54,0.01,0.03,227,0.15,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2000,Somchair,1.6,7.1,3.3,0.01,2.08,0.01,0.02,42.2,7.2,81,15,71.7,81.6,1.66,1.07,72,55.97,24.6,41.9,2.32,,,,6.9,64,9.9,,,,2.07,4.3,3.6,0.02,0.04,189,0.19,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2000,Somchair,2.5,6.3,1.78,0.01,2.52,0.13,0.15,34,7,107.1,26,64.5,111.2,1.04,0.02,60,33.26,25.16,144.7,0.66,,,,5.5,56,8.7,,0.03,,2.18,1.2,0.26,0.01,0.05,140,0.11,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2000,Somchair,14.5,7.3,1.12,0.05,4.18,0.07,0.1,48.1,4.3,69,17.4,96,60.1,1.52,0.09,40,4,3,47,1.07,,,,7,16.5,8.4,,0.03,,2.08,0.04,0.01,0.02,0.04,177,0.13,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2000,Somchair,9.8,7.3,1.73,0.09,2.61,0.05,0.06,59.8,10.7,58.3,28.1,112.4,60.2,1.64,1.11,102,66.31,38,30.52,1.64,,,,5.8,24,8.2,,0.02,,2.02,0.13,0.03,0.03,0.01,126,0.13,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2000,Somchair,23,5.7,0.08,0.01,0.55,0.05,0.09,40,5.6,77.7,18.5,59.5,92.4,2.41,0.48,48,17,5,50.05,1.09,,,,6.2,16.8,6.4,,0.04,,2.07,,,0.29,0.13,165,0.15,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2000,Somchair,,,,,,,,,,,,,,,395,98,68,6.2,22.2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2000,Somchair,19.5,8,1.44,0.04,2.28,0.01,0.02,21,3,68.5,14.3,34.1,48,2.18,0.3,20,21,3,30,0.53,,,,4.6,26,8.4,,,,2.3,920,0.92,,,178,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2000,Somchair,,,,,,,,,,,,,,,212,44,21.6,33.6,30,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2000,Somchair,22,6.5,0.31,0.08,0.8,0.06,0.17,41.1,7.9,63,12.6,63.1,62.3,1.14,0.07,343,29,20,93,5,,,,6.8,15.7,7.2,,,,2.18,0.01,,,,180,0.09,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2000,Somchair,16,8.3,1.64,0.04,1.62,0.01,0.02,49.8,10.4,59.6,21.1,87.1,85.5,2.04,0.27,31,31,6,12,1.88,,,,4.3,20,8.6,,,,2.26,24,0.02,,,130,0.11,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2000,Somchair,13,7.5,0.21,0.05,1.8,0.06,0.13,29,5.4,64,20.4,91,64.6,2.12,0.06,137,33,26,27,1.01,,,,6.2,16.4,6.6,,,,2.2,1.1,0.002,,,195,0.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2000,Somchair,5,10.9,0.58,0.03,2.3,0.02,0.05,45.8,7.2,95,20.4,90.4,84.3,1.85,0.12,59,25,15,18,1.52,,,,5.5,32,8.7,,,,2.2,0.9,0.004,,,141,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2000,Somchair,1.1,12.7,0.48,0.03,2.5,0.02,0.05,43.2,8.4,81.7,28.2,69.6,110.5,1.62,0.05,18,4,20,41,0.71,,,,6,42,9.2,,,,1.9,2.4,,,,144,0.07,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2001,Somchair,3,10.5,0.53,0.03,2.02,0.07,0.1,43.4,6.8,71.4,26.5,62,80.2,0.21,0.01,32,15,11,5,4.03,,,,5.7,14.4,8.5,,,,1.95,,,,0.01,184,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2001,Somchair,3.6,10.3,0.41,0.03,2.9,0.13,0.17,49.2,5.8,89,14.6,82.7,51.1,4.53,0.38,46,25,37,4,9.2,,,,4.6,15,6.5,,0.02,,2.22,0.46,0.04,0.03,0.08,184,0.06,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2001,Somchair,6.5,8.8,0.66,0.06,2.63,0.05,0.09,43.4,5.2,79.3,26.5,68.9,85.4,1.35,0.01,66,13,21,2,0.36,,,,5.2,23,7.6,,0.01,,2.4,1.6,0.002,1.32,0.31,192,0.09,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2001,Somchair,14,8.5,0.23,0.04,1.39,0.03,0.07,62.5,2.4,68,12.6,95,71,8.73,0.07,92,32,31,20,,,,,3.7,12.1,4.6,,0.009,,,1.6,0.02,0.96,0.01,159,0.09,0.16,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2001,Somchair,18,8.9,0.27,0.03,2.02,0.03,0.06,40.2,4.8,75.3,17,62,77.4,0.4,0.06,28,16,12,18,8.14,,,,3.1,18,4.7,,0.01,,2.11,2.2,1.3,0.1,0.04,185,0.06,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2001,Somchair,24.5,5.5,0.23,0.07,0.97,0.06,0.12,43.97,6.1,59,15.6,58.1,73,0.94,0.17,65,12.7,13.6,38,5.7,,,,4.5,20,4.5,,0.01,,2.09,0.24,0.006,0.04,0.04,171,0.07,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2001,Somchair,24,6.2,0.35,0.01,1.5,0.04,0.07,35.92,3.8,58.9,28.4,55.4,61.1,0.5,0.06,13,76.7,5.5,38.38,0.7,,,,4,18,6.4,,,,2.43,,,0.02,0.01,180,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2001,Somchair,18,6.1,0.25,0.09,0.68,0.05,0.1,48.3,5.5,61,13.8,59.5,76,0.95,0.27,20,21.59,14.16,29.76,0.79,,,,5.2,17,5,,,,2.08,9.2,0.02,,0.01,159,0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2001,Somchair,18,8.6,0.42,0.02,1.72,0.03,0.06,52.6,8.8,58.3,21.3,68.9,86.7,,,,,,,,,,,5,22,6.8,,,,2.3,1.4,0.11,,,154,0.21,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2001,Somchair,5,10.82,0.3,0.005,3.08,0.01,,35,5.6,53.1,32.3,62.03,72.04,1.75,0.17,41,25.11,6.51,,1.24,,,,4.28,31,6.79,,,,,0.02,0.02,,0.03,123.8,0.5,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2002,Somchair,0,9.5,1.45,0.02,2.4,0.02,0.06,,,81.7,44.5,103.3,46,,,,,,,,,,,6.4,36,9.8,,,,,,,,,185.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2002,Somchair,7,10.3,0.07,0.01,2.5,0.02,0.05,,,69.6,35.2,94.6,60,1,0.09,17,36.64,7.57,4.26,1.23,,2.68,,1.5,24,4.9,,0,,,,,0.01,0.01,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2002,Somchair,13,9.2,0.17,0.06,1.07,0.005,0.02,,,58,26,83.5,45.1,1.45,0.11,18,36.64,7.61,1.46,0.51,,3.48,,2.6,12,5.2,,,,,,,0.1,0.01,185.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2002,Somchair,21,13.1,0.56,0.06,1.3,0.005,0.03,,,65.5,18.7,81.9,85.3,,,,,,,,,,,5.3,30,8.5,,,,,,,,0.02,199.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2002,Somchair,20,10.4,0.61,0.005,1.5,0.005,0.03,,,70.7,16.7,88.7,46.3,0.83,0.12,31,10.1,1.51,1.61,2.25,,1.89,,5.3,62,8.6,,,,,,,0,0.03,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2002,Somchair,24,8,0.28,0.06,1.65,0.02,0.06,,,58.9,16.5,102.3,42.1,1.22,0.23,34,,,,,,,,4.1,49,7.4,,,,,,,,,109.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2002,Somchair,25,12.6,0.4,0.05,0.71,0.009,0.03,,,43.2,40.6,107.5,59.3,0.57,0.12,24,37.3,8.83,7.62,0.81,,0.92,,4.5,42,10.5,,0,,,,,,,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2002,Somchair,19,12.2,0.29,0.01,2.11,0.01,0.04,,,47.1,40.6,143.4,33.6,0.32,0.02,22,18.7,5.47,7.07,1,,,,4.4,44,9.2,,0,,,,,0,0.01,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2002,Somchair,14,6.8,0.34,0.11,0.85,0.08,0.14,,,60,15,59.5,69.3,0.62,0.01,12,8.62,8.54,0.36,0.29,,,,7,,5,,,,,0.04,0.04,,,159,0.08,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2002,Somchair,,,,,,,,,,,,,,20.87,206,119,68.4,80.8,18.7,0.43,,,,,,,,,,,,,0,0.04,,,,,6.55,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2002,Somchair,11,12,0.93,0.02,2.28,0.007,0.04,,,58.9,28.4,21.3,29,4.02,0.09,43,4.04,1.98,9.45,0.7,,1.06,,4.5,46,14,,0,,,,,0,0,158.6,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2002,Somchair,6.5,10.5,0.36,0.03,2.97,0.01,0.02,,,52.1,26.7,120.7,56.2,0.4,0.06,6,6.57,8.35,,0.32,,,,7.3,35,8.4,,0,,,,,,0.01,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2003,Somchair,1,11.7,0.97,0.014,2.74,0.051,,,,40,43.7,108.1,71.5,0.406,0.058,3,10.7,1.64,9.19,2.19,,2.64,,,,,,0,,2.14,11,0.61,,,231.8,0.041,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2003,Somchair,2,12.8,1,0.08,3.28,0.039,0.082,,,64.1,29.1,137,62.3,0.552,0.057,3,10.39,2.78,12.42,0.691,,1.98,,5.6,37,10.8,,,,2.06,24,0.02,,0.017,231.8,0.032,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2003,Somchair,5.5,10.6,0.52,0.065,2.71,0.149,0.173,,,59.9,13.6,85.2,61.8,0.9,0.072,12,6.46,0.94,5.98,0.68,,0.92,,3.44,38,6.16,,,,,3.5,0.2,0.056,0.003,146,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2003,Somchair,12,10.5,0.24,0.137,2.7,0.005,0.012,,,83.8,18.4,99.4,66.4,0.624,0.048,23,86.85,3.12,7.43,0.12,,2.47,,5,17,9.4,,,,,160,,,,151.2,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2003,Somchair,18,11.9,0.95,0.048,1.64,0.022,0.056,,,63,15.8,120.7,45.6,0.665,0.11,62,13.24,1.82,8.24,0.1,,4.49,,4,32,7,,,,,,,,,113.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2003,Somchair,20,6.5,0.76,0.085,2.47,0.027,0.029,,,23.3,28.2,63.9,52.5,2.03,0.015,39.4,9.96,0.968,7.49,0.361,,1.52,,2.7,27,6.8,,,,1.96,,,,,163.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2003,Somchair,25,7.9,1.33,0.054,2.21,0.06,0.065,,,62.2,14.1,42.6,41,,0.023,8.7,4.4,9.56,2.396,5.241,,1.306,,1.4,15,4.1,,,,2.1,,,,,175.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2003,Somchair,,,,,,,,,,,,,,24790.53,1027.1,98.07,70.97,18.33,15.45,0.52,,45.53,,,,,,,,,,,0.001,0.001,,,,,,,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2003,Somchair,24,4.8,1.61,0.029,2.26,0.009,0.078,,,73.5,9.4,56.8,38.6,0.25,0.062,18.3,1.81,0.317,,0.171,,,,2.9,32,4.8,,,,2.02,,,,,143.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2003,Somchair,18.1,5.8,0.32,0.012,3.84,0.005,0.014,,,58.9,11.9,43.9,35.3,3.498,0.368,17.6,7.89,3.18,4.24,0.392,,7.066,,2.8,29,6.7,,,,2.15,,,,0.003,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2003,Somchair,19,7.9,0.47,0.025,7.62,0.036,0.172,,,40.4,26.9,36.5,51.8,0.138,0.157,39.3,16.09,1.029,1.58,0.264,,3.82,,2.6,13,5.4,,,,,16,0.02,,,215.2,,,0.33,,,,,,,,,,,,,,,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
