date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
10/19/2000,Sakda,16,8.6,0.17,0.04,1.13,0.09,0.15,23,3.8,55,17.4,38.3,45,1.88,0.12,106,28,17,11,0.01,,,,3.8,12.5,4.3,,,,2.2,1.6,0.07,,,159,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2000,Sakda,5,10.2,0.39,0.02,2.02,0.09,0.14,19,3.6,50.5,23.1,41.7,66.8,1.37,0.01,22,14,17,14,0.37,,,,3.3,13,4.4,,,,2.07,0.04,,,,157,0.09,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2000,Sakda,1.5,10.8,0.16,0.01,2.26,0.1,0.12,19.2,3.8,54.4,23.1,34.6,52.8,1.25,0.02,5,8,15,13,1.27,,,,3.5,29,5.8,,,,2,0.22,,,,170,0.1,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2001,Sakda,3,11.4,0.39,0.04,2.57,0.03,0.05,24.8,4,72.6,17.3,34.4,47,1.35,0.04,33,21,58,4,2.04,,,,3.5,21,5.9,,0.02,,1.95,0.54,,0.11,0.59,152,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2001,Sakda,3,11,0.51,0.04,2.67,0.08,0.1,30.2,4.4,65,14.6,41.3,60.2,2.09,0.07,17,24,23,3,2.39,,,,3.3,18.3,4.2,,0.01,,2,0.7,0.02,0.67,0.37,183,0.09,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2001,Sakda,6.5,9.8,0.21,0.03,2.46,0.02,0.04,24,3,55.5,19.2,41.3,56.6,1.44,0.09,31,20,20,2,5.19,,,,1.8,15,3.1,,0.04,,2.1,0.02,0.02,0.23,0.25,154,0.04,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2001,Sakda,14,9,0.27,0.01,1,0.04,0.09,17.1,2.5,58,12,34,56,1.6,0.1,25,16,24,16,,,,,2.9,11.2,3.1,,0.01,,,0.54,0.02,0.88,0.3,146,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2001,Sakda,19,7.8,0.24,0.02,1.36,0.06,0.09,27.8,4,59.5,14.3,27.5,52.6,0.58,0.04,16,10,11,31,24.3,,,,3.5,20,5.6,,0.02,,2,0.54,0.49,0.11,0.06,151,0.23,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2001,Sakda,25,6.3,0.28,0.02,1,0.08,0.12,14.9,4.15,57,12,33.3,51,1.1,0.05,73,9.5,16.4,9.5,3.6,,,,3.1,21.2,3,,0.02,,2.07,1.6,0.02,0.02,0.02,146,0.12,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2001,Sakda,26,6.6,0.35,0.02,1.97,0.06,0.09,12.4,3.57,66.8,14.3,27.7,54.9,1.72,0.1,37,56.3,5.53,48.36,4.16,,,,2.2,15,3.4,,,,2.25,,,0.008,0.01,141,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2001,Sakda,20,7.1,0.1,0.02,1,0.05,0.11,21.7,4.9,51,12.6,29.1,60.6,0.96,0.11,41,18.87,12.51,19.55,0.22,,,,3,16.2,3.2,,,,2.05,0.54,0.02,,0.01,146,0.1,0.16,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2001,Sakda,20.5,7,0.28,0.02,1.35,0.03,0.06,22.4,4,58.3,21,34.4,52.1,0.73,0.09,80,14.47,8.28,6.86,0.05,,,,2.7,29,5.1,,,,2.27,16,0.11,,,165,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2001,Sakda,9.8,9.64,0.34,0.005,2.32,0.01,,17,2,61.3,24.8,41.35,40.07,0.55,0.06,37,21.93,8.48,,,,,,2.89,10,3.63,,,,,0.02,0.002,0.02,0.01,149.4,0.53,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2001,Sakda,4.5,10.3,0.51,0.01,2.68,0.1,,27.6,3.4,65.4,19.7,48.2,30.3,0.89,0.05,42,8.47,9.06,,0.31,,5.93,,1.9,17,4.4,,,,,0.02,0.002,0.02,,148.8,0.03,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2002,Sakda,1,12.3,0.02,0.005,3.29,0.007,0.03,,,70,40.1,40.8,87.3,,,,,,,,,,,,,,,,,,,,,,173.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2002,Sakda,4,10.5,0.35,0.005,2.27,0.1,0.12,,,62.2,28.2,47.7,25.8,,,,,,,,,,,2.4,18,4.8,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2002,Sakda,7.5,9.8,0.23,0.04,2.06,0.02,0.03,,,61.9,18.6,40.5,41.8,1.25,0.06,24,50.29,17.37,1.84,2.4,,1.75,,3.1,25,6.6,,0,,,,,0.01,0.02,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2002,Sakda,14.5,7.6,0.18,0.01,1.3,0.01,0.03,,,58,16.5,45.5,36.9,1.13,0.07,25,50.29,13.6,6.1,0.98,,3.71,,3.4,28,5.1,,,,,,,0.04,0.05,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2002,Sakda,20,7.7,0.19,0.007,1.11,0.03,0.05,,,46.2,18.7,34.1,30.6,,,,,,,,,,,2.5,29,4.5,,0,,,,,0.01,0.01,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2002,Sakda,18.5,7.2,0.25,0.02,0.85,0.02,0.04,,,47.1,23.8,27.1,82.1,0.49,0.06,46,13.4,3.85,1.45,0.21,,1.74,,1.9,26,3.7,,,,,,,0,0.04,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2002,Sakda,22,6.9,0.18,0.05,0.94,0.006,0.02,,,43.2,16.7,75,14.6,,,,,,,,,,,1.7,32,4.5,,,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2002,Sakda,26,6.4,0.18,0.008,0.22,0.01,0.04,,,43.21,9.72,35.8,19.3,0.25,0.01,0,4.6,6.21,5.8,0.59,,0.76,,3.3,120,4.7,,0,,,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2002,Sakda,18,6.7,0.02,0.02,1.29,0.02,0.06,,,39.2,33.3,120.7,26,0.29,0.02,10,13.6,1.18,6.46,0.45,,,,3.4,29,3.7,,0,,,,,,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2002,Sakda,17,8.4,0.38,0.08,0.52,0.07,0.13,,,51,12.6,29.1,53.1,0.1,0.01,10,6.47,5.15,5.75,0.37,,,,3.5,,4.1,,,,,0.24,0.24,,,146,0.05,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2002,Sakda,,,,,,,,,,,,,,20,277,62.8,54,50.8,40.9,0.67,,,,,,,,,,,,,0,0,,,,,3.93,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2002,Sakda,11.5,6.6,0.75,0.02,1.13,0.01,0.04,,,51,23.8,42.6,11,1.52,0.07,37,3.37,1.92,4.98,0.55,,0.76,,3.5,32,5.3,,0,,,,,0,0,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2002,Sakda,12.5,6.9,0.13,0.006,2.54,,,,,48,23.5,35.5,19.2,0.1,0.04,35,60.29,2.41,8.43,1.64,,,,1.7,12,6.2,,0,,,,,0,0.03,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2002,Sakda,8,5.2,0.12,0.01,1.41,0.03,0.05,,,52.1,21.8,28.4,9.3,0.33,0.05,14,10.64,0.53,,0.33,,,,1.4,7,6.7,,0,,,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2003,Sakda,3.5,10.3,0.2,0.019,1.73,0.052,,,,56.1,17,36,20.1,0.69,0.078,13,6.16,1.62,6.03,2.05,,1.74,,,,,,0,,2.25,2.4,0.04,,0.007,158.6,0.045,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2003,Sakda,5,11,0.17,0.012,2.31,0.017,0.023,,,60.1,14.5,28.8,17.8,0.455,0.038,2,8.15,2.1,6.45,2.58,,3.05,,1.1,20,2.5,,,,2.17,2.1,0.68,,0.009,158.6,0.057,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2003,Sakda,10,9.4,0.138,0.091,1.49,0.032,0.06,,,44.9,36.2,28.8,36.5,0.334,0.041,12,9.45,1.91,5.01,8.19,,0.53,,1.99,11,5,,,,,0.4,0.2,,0.005,122,0,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2003,Sakda,13.5,8.4,0.906,0.222,1.64,0.023,0.029,,,45.8,23.1,21.3,29,0.637,0.07,23,7.73,1.92,6.86,6.61,,4.04,,1.8,15,6.7,,,,,1.7,,,,175.6,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2003,Sakda,19,8.7,0.241,0.075,1.83,0.005,0.027,,,59.3,20.1,35.5,24.6,0.864,0.034,6.7,6.36,0.62,6.21,5.32,,3.01,,1.6,59,42.7,,,,,,,,,226.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
