date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
7/20/2011,Decha,23.5,10.2,0.052,0.023,0.631,0,0.033,,,54.5,19.4,66.7,93,,,,,16,,,,,,2.6,14.7,6.3,,,,2.2,5.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,122.6,,,,,,,442,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2011,Decha,23,7.9,0.065,0.034,1.023,0.058,0.087,,,51.9,2.6,81.2,50.3,,,,,14,,,,,,2.4,22,5,,,,2.32,5.4,,,,153.7,0,,,,,,,,,,,,,,,,,,,,,,,,94.27,,,,,,,324,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2011,Decha,19.5,9.4,0.046,0.078,0.541,0,0.062,,,44.2,12.2,92.2,35,,,,,22,,,,,,1.9,18.4,3.42,,,,2.32,1.4,,,,156.8,0,,,,,,,,,,,,,,,,,,,,,,,,105.26,,,,,,,348,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2011,Decha,11,8.7,0.148,0.037,0.656,0.0256,0.05,,,67.5,,,46.5,,,,,21,,,,,,3.8,24.6,3.8,,,,,280,,,,170.8,,,,,,,,,,,,,,,,,,,,,,,,,81.54,,,,,,,422,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2011,Decha,9,6.5,0.072,0.03,0.706,0.056,0.164,,,50,11.5,32.3,50.2,,,,,23,,,,,,,8.3,6.46,,,,,360,,,,119.6,0,,,,,,,,,,,,,,,,,,,,,,,,58.09,,,,,,,270,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2011,Decha,1,13.3,0.111,0.032,0.798,0.056,0.185,,,53.2,11,103.7,52.1,,,,,21,,,,,,3.1,12.88,4.6,,,,,445,,,,185.4,0,,,,,,,,,,,,,,,,,,,,,,,,96.59,,,,,,,362,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2012,Decha,1.7,13.2,0.326,0.024,0.908,0.021,0.07,,,49.7,3.69,59.81,71.366,0.032,0,0,0,22,0,0,,0,,2.1,12,4.1,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,2.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2012,Decha,,13.8,0.389,0.025,0.518,0.048,0.384,,,48.43,11.84,34.57,55.485,0.043,0,0,0,24,0,0,,0,,5.7,31.6,8.9,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,1.696,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2012,Decha,3.4,12.53,0.323,0.024,0.64,0.096,0.112,,,60.02,16.67,66,67.73,0.036,0.066,0,62.2,28,0,0,,3,,2.14,19.32,7.4,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,,,,,,,,,,,,1.857,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2012,Decha,13.2,12.1,0.258,0.018,0.63,0.044,0.158,,,39.631,15.51,31.8,47.128,0.074,0.11,50,48,25,7.6,7.5,,0,,4.47,22.08,6.86,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,,,,,,,,,,,,1.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2012,Decha,12,8.32,0.296,0.028,0.46,0.041,0.086,,,39.82,6.29,17.51,32.996,0.051,0.038,38,0,22,0,0,,0,,1.85,33.41,11.87,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2012,Decha,23.4,7.76,0.117,0.023,0.608,0,0.089,,,59.63,11.3,74.09,42.603,0.05,0,0,0,0,0,0,,0,,1.48,42.6,12.71,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,2.452,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2012,Decha,18.6,8.88,0.105,0.025,0.558,0.053,0.158,,,43.35,26.283,84.87,51.627,0.037,0,0,0,20,0,0,,0,,2.15,29.76,16.96,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,,,,,,,,,,,,3.001,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2012,Decha,20.7,8.84,0,0.011,0.462,0.045,0.161,,,73.36,5.5,80.37,52.515,0.049,0,0,0,17,0,0,,0,,2.97,23,3.2,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,,,,,1.9614,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2012,Decha,15.5,11.4,0.054,0.012,0.561,0.021,0.253,,,54.42,6.12,39.06,47.7,0.045,0,0,0,29,0,0,,0,,3.27,14,5.714,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,2.185,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2012,Decha,9.6,11.21,0.036,0.016,0.832,0.013,0.071,,,40.36,9.23,59.56,46.6,0.037,0,0,19.23,18,2.06,0.2,,3.71,,2.3,25.75,4,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,,,,,4.165,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2012,Decha,8,11.2,0.076,0.011,0.748,0.014,0.076,,,45.69,12.92,37.23,39.023,0.043,0,0,0,15,0,0,,0,,1.29,0,4.74,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,1.156,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2012,Decha,3,12.63,0.171,0.013,0.716,0.034,0.137,,,42.85,9.14,19.35,41.19,0.3923,0.1232,188.9,9.49,17,11.2,0.57,,4.2,,2.59,25.76,9.143,,0,,,,,0.0025,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,4.48,,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2013,Decha,,12.58,0.169,0.013,0.853,0.029,0.092,,,57.14,12.51,34.71,39.35,2.399,0.113,139.64,7.27,2.39,4.96,0.3,0.015,4.79,,2.58,12.5,4,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2013,Decha,,,0.177,0.017,0.574,0.018,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2013,Decha,,,0.457,0.011,1.048,0.038,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2013,Decha,,13.49,0.282,0.022,0.557,0.023,0.118,,,63.76,13.2,46.33,54.01,4.742,0.368,355.27,11.57,5.4,7.05,0.89,0.015,9.589,,3.83,15,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2013,Decha,,,0.238,0.018,0.627,0.017,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2013,Decha,,11.88,0.207,0.021,0.649,0.062,0.138,,,49.05,13.88,34.57,53.418,6.115,0.084,256.56,23.89,5.85,,0.73,0.015,13.23,,3.73,48.17,11,,0,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,,,,4.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2013,Decha,,,0.042,0.067,0.448,0.014,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2013,Decha,,11.7,0.163,0.014,0.855,0.019,0.058,,,46.6,12.88,19.54,54,4.475,0,111.5,7.1,4.9,5.3,0.37,0.015,8.02,,3.6,37,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,,,,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2013,Decha,22.9,11,0,0.011,0.518,0.104,0.26,,,65.41,6.44,58.26,48.9,0.323,0.182,67.63,2.35,0,0.94,0.23,0.015,1.99,,5.1,12.5,6.6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2013,Decha,21,,0.04,0.021,0.546,0.013,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2013,Decha,20,10,0,0.015,0.295,0.078,0.144,,,64.5,6.62,144.43,45.7,0.79,0.217,200.38,4.19,8.5,,0.37,0.015,2.88,,5,25.8,8,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2013,Decha,22.5,9,,0.014,0.359,0.042,0.229,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2013,Decha,28,9.4,0.075,0.01,0.251,0.097,0.213,,,53.17,7.7,57.12,96.3,0.444,0.129,86.14,3.15,0,1.1,0.21,0.015,2.58,,5.1,31.3,6,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2013,Decha,19.5,9.83,0.059,0.014,0.599,0.052,0.121,,,,,49.6,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2013,Decha,,,0.071,0.027,0.61,0.03,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2013,Decha,23,8.94,0,0.02,0.52,0.06,0.12,,,53.96,7.7,59.2,27.69,,0.583,,,,0.31,,,,,3.91,12.5,4.38,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2013,Decha,,,0,0.011,0.509,0,0.045,,,,,,,0.673,0.706,86.79,3.11,0,1.53,0,0.015,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2013,Decha,22.5,10.7,0.037,0.012,0.539,0.01,0.015,,,56.5,17.25,75.16,60.84,0.589,0.123,6.08,1.96,0,1.11,0,0.015,3.76,,3.1,49,5.3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2013,Decha,14,,,0.014,0.461,0.039,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2013,Decha,5,11.3,0.041,0.015,0.921,0.015,0.037,,,66.27,16.68,180,28.6,0.262,0.269,188.5,1.12,0,0.45,,0.015,2.82,,2.1,12.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2013,Decha,4,,0.219,0.019,0.631,0.015,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2013,Decha,4,13.3,0.24,0.033,0.768,0.062,0.109,,,69.62,19.63,160.94,35.5,1.085,1.025,439.8,2.35,1.44,0.97,0.43,0.13,3.48,,5.5,12.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2013,Decha,,,0.844,0.022,0.791,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
