date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
1999-05-13,Boonsri,12.6,8.0,0.38,0.04,0.97,0.08,0.11,10.2,2.2,42.7,15.5,21.3,51.7,0.65,0.07,100.0,19.0,8.0,13.0,2.4,,,,4.1,14.5,6.0,,,,1.8,0.13,0.0078,0.02,0.01,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-06,Boonsri,16.5,8.2,0.16,0.06,1.02,0.06,0.1,8.9,2.2,42.0,12.0,19.8,28.0,0.24,0.2,10.0,15.0,7.0,9.0,1.29,,,,3.6,,4.0,,,,,0.01,,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-22,Boonsri,20.4,6.8,0.17,0.05,1.3,0.06,0.09,12.4,2.3,43.9,12.6,17.7,40.4,0.23,0.03,16.0,17.0,9.0,18.0,1.16,,,,7.1,17.9,8.1,,,,1.7,,,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-19,Boonsri,23.5,6.9,0.18,0.05,1.3,0.04,0.08,12.2,3.4,55.0,9.6,25.5,36.5,0.21,0.02,12.0,8.0,8.0,35.0,0.78,,,,3.1,14.0,3.2,,,,,,,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-16,Boonsri,18.2,6.6,0.1,0.04,1.51,0.03,0.05,12.5,2.4,54.4,9.8,23.1,31.9,0.28,0.05,51.0,5.0,6.0,24.0,0.77,,,,5.4,11.6,6.4,,,,2.0,0.54,0.07,0.02,0.02,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-10,Boonsri,17.0,8.8,0.11,0.02,1.25,0.04,0.06,14.2,3.8,49.0,14.4,22.0,37.0,0.41,0.01,24.0,16.0,12.0,23.0,0.9,,,,3.4,10.5,3.2,,,,,0.42,0.02,0.01,0.03,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-05,Boonsri,6.5,9.3,0.12,0.02,1.78,0.08,0.11,18.9,3.3,44.9,13.6,15.2,23.2,0.42,0.09,298.0,22.0,8.0,26.0,1.13,,,,4.1,10.5,5.2,,,,1.8,,,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-09,Boonsri,6.2,9.4,0.33,0.02,1.82,0.05,0.07,18.2,3.0,53.0,11.6,19.9,31.5,0.5,0.06,25.0,23.0,4.0,20.0,17.83,,,,5.1,11.4,7.1,,,,1.7,,,0.12,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-14,Boonsri,6.0,11.4,0.25,0.04,2.18,0.04,0.12,12.5,2.7,56.5,8.7,20.6,40.4,0.76,0.06,65.0,20.06,17.78,79.32,0.59,,,,4.4,11.1,6.4,,0.03,,1.7,0.54,0.24,0.1,0.01,183.0,0.06,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-10,Boonsri,3.7,11.6,0.41,0.02,2.09,0.04,0.12,16.5,3.5,61.2,19.4,21.5,38.4,0.54,0.02,72.0,14.53,9.55,17.17,0.53,,,,4.3,10.7,6.3,,0.02,,1.9,0.14,0.01,0.04,0.02,220.0,0.05,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-10,Boonsri,5.5,11.3,0.31,0.04,2.31,0.03,0.09,17.5,2.4,62.7,10.5,20.1,47.0,0.79,0.03,51.0,18.44,17.31,45.8,0.11,,,,6.1,12.4,7.8,,0.02,,1.8,0.54,0.01,0.02,0.03,183.0,0.04,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-14,Boonsri,7.5,9.7,0.64,0.01,1.24,0.04,0.07,16.5,2.2,60.9,12.6,21.3,38.8,0.71,0.06,39.0,2.0,1.0,15.0,1.16,,,,5.6,10.6,7.0,,0.07,,1.8,0.24,0.006,0.01,0.01,189.0,0.06,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,Boonsri,16.1,7.8,0.33,0.03,1.24,0.06,0.11,14.5,2.6,52.3,3.7,19.5,59.3,0.34,0.01,44.0,71.33,8.08,35.5,1.11,,,,6.9,14.8,8.8,,0.06,,1.9,0.18,0.01,,0.01,165.0,0.05,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-09,Boonsri,21.7,6.5,0.27,0.04,1.03,0.08,0.12,15.5,3.0,53.7,14.9,22.7,38.4,0.32,0.08,18.0,6.0,1.0,20.0,1.35,,,,4.4,13.5,8.2,,0.04,,1.6,9.2,0.22,0.08,0.12,171.0,0.09,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-14,Boonsri,22.0,6.7,0.31,0.31,0.87,0.08,0.1,14.0,2.2,55.4,55.4,22.4,55.9,0.8,0.07,28.0,22.0,2.0,18.0,2.66,,,,6.1,19.2,6.8,,,,1.8,14.0,0.34,,,141.0,0.05,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-17,Boonsri,26.0,5.2,0.26,0.07,0.8,0.05,0.11,10.8,3.8,53.0,9.6,24.8,36.0,0.62,0.02,3.0,6.0,17.0,17.0,3.0,,,,3.5,12.5,4.3,,,,2.0,16.0,0.39,,,140.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-08,Boonsri,18.0,7.7,0.49,0.03,0.67,0.08,0.1,14.5,2.2,50.5,11.6,27.0,33.8,0.72,0.07,163.0,20.0,2.0,37.0,1.61,,,,3.4,9.2,3.5,,,,1.8,0.7,0.04,,,177.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-06,Boonsri,13.8,9.2,0.24,0.04,1.0,0.07,0.11,16.5,3.0,52.2,9.7,21.6,33.6,0.46,0.09,91.0,38.0,2.0,15.0,1.64,,,,3.8,11.3,5.1,,,,2.0,1.7,0.02,,,195.0,0.05,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-10,Boonsri,8.8,10.3,0.6,0.04,1.23,0.09,0.12,16.8,2.5,55.7,10.7,14.9,53.4,0.5,0.13,244.0,19.0,14.0,20.0,0.32,,,,3.0,8.1,3.7,,,,2.02,2.4,,,,177.0,0.05,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-08,Boonsri,2.0,11.4,0.56,0.07,1.1,0.1,0.14,18.8,2.8,62.7,11.6,21.6,44.1,0.32,0.006,3.0,10.0,11.0,13.0,0.3,,,,3.1,11.7,4.5,,,,1.7,0.24,0.07,,,189.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-20,Boonsri,4.0,11.6,0.34,0.04,1.4,0.06,0.08,14.6,2.5,52.0,14.5,17.1,19.1,,,,,,,,,,,1.6,14.3,4.4,,,,1.89,,,,,213.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-10,Boonsri,7.2,10.2,0.15,0.03,1.65,0.05,0.06,12.0,2.3,48.0,16.9,15.6,47.4,,,,,,,,,,,4.0,18.0,6.0,,,,1.92,,,,,177.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-19,Boonsri,12.0,10.4,0.19,0.04,1.58,0.07,0.1,18.0,3.0,60.0,17.8,21.0,56.4,0.42,0.03,65.0,12.0,9.0,19.0,,,,,2.8,9.0,4.2,,0.01,,,5.4,,0.17,0.27,183.0,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-04,Boonsri,8.0,9.0,0.25,0.01,0.65,0.02,0.05,16.4,3.1,48.0,12.1,18.5,43.7,0.4,0.03,40.0,14.0,6.0,19.0,6.41,,,,1.9,9.5,3.7,,0.02,,1.68,,,0.04,0.04,171.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-06,Boonsri,23.5,6.8,0.12,0.01,0.68,0.03,0.07,6.7,3.0,54.0,12.0,23.4,51.2,0.39,0.04,158.0,14.0,6.0,28.0,3.65,,,,3.0,10.0,3.2,,0.02,,2.0,1.7,0.01,0.05,0.01,159.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-27,Boonsri,23.0,5.3,0.04,0.04,1.14,0.04,0.08,6.7,3.03,55.2,11.6,20.6,54.8,1.01,0.1,28.0,25.12,18.75,81.24,0.62,,,,3.5,12.7,5.5,,,,1.8,1.7,0.01,,,201.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-04,Boonsri,23.0,7.4,0.12,0.02,1.25,0.04,0.07,17.0,4.3,49.0,12.6,17.7,54.2,0.33,0.09,25.0,19.42,11.57,15.1,3.39,,,,2.2,10.2,5.1,,,,2.0,0.23,0.07,0.05,0.04,177.0,0.04,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-14,Boonsri,20.0,6.8,0.21,0.03,0.99,0.05,0.08,18.0,3.7,53.4,13.6,22.0,48.5,0.7,0.1,28.0,30.7,10.85,8.34,0.09,,,,4.3,12.8,5.2,,,,1.82,0.02,0.02,,,198.0,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-12,Boonsri,16.0,6.9,0.26,0.04,1.12,0.04,0.06,23.0,4.1,57.9,15.5,25.8,38.9,0.3,0.1,60.0,13.24,1.52,27.77,0.03,,,,5.0,,7.5,,,,,0.04,,0.03,0.04,195.2,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-15,Boonsri,,,,,,,,,,,,,,0.72,0.48,162.0,8.32,31.85,32.14,10.0,,,,,,,,,,,1.4,0.04,0.03,0.01,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-07,Boonsri,4.2,12.0,0.43,0.03,1.14,0.14,,,,61.1,20.4,24.7,45.4,0.32,0.1,21.0,10.15,8.47,1.75,0.67,,1.65,,4.1,,6.61,,,,,0.14,0.06,0.02,0.01,219.6,0.03,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-15,Boonsri,1.9,11.0,0.37,0.06,1.78,0.1,0.12,,,53.1,16.4,22.8,43.3,,,,,,,,,,,,,5.0,,,,,,,,,176.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-16,Boonsri,1.8,10.8,0.67,0.13,1.51,0.13,0.15,,,53.1,14.5,23.8,47.3,,,,,,,,,,,,,5.0,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-17,Boonsri,1.3,11.2,0.43,0.15,2.21,0.16,0.18,,,56.3,11.6,26.7,43.2,,,,,,,,,,,,,5.0,,,,,,,,,189.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-21,Boonsri,3.4,10.6,0.67,0.04,1.44,0.11,0.14,,,41.78,17.46,19.26,44.7,3.01,0.2,43.0,58.3,15.8,13.39,0.72,,2.15,,,14.53,6.56,,0.0,,,0.24,0.06,0.01,0.01,164.7,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-25,Boonsri,9.8,8.5,0.32,0.02,1.95,0.13,0.16,,,41.7,10.6,16.6,26.9,1.04,0.07,19.0,25.52,7.01,1.42,0.18,,1.64,,3.9,14.8,5.5,,,,,5.4,0.17,0.04,0.03,158.6,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-09,Boonsri,16.5,8.16,0.32,0.03,1.73,0.16,0.18,,,40.9,15.5,16.5,38.8,0.36,0.05,10.0,25.52,0.49,13.83,0.16,,6.16,,4.3,11.9,5.9,,0.0,,,,,0.01,0.01,158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-23,Boonsri,19.5,7.6,0.32,0.03,3.01,0.1,0.12,,,41.7,14.5,21.2,29.4,0.56,0.05,33.0,28.69,4.38,14.92,0.74,,9.46,,4.6,,6.9,,0.0,,,,,0.01,0.02,170.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-13,Boonsri,21.5,7.9,0.28,0.03,2.3,0.09,0.14,15.2,3.3,59.0,14.5,24.0,79.0,0.06,0.04,10.0,8.28,0.45,2.8,0.34,,1.02,,2.9,9.9,4.8,,,,,,,0.0,0.04,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-27,Boonsri,23.0,6.8,0.35,0.04,1.26,0.14,0.17,,,44.8,11.6,19.1,23.2,,,,,,,,,,,3.1,7.8,3.7,,,,,,,0.0,0.03,176.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-12,Boonsri,21.5,6.3,0.57,0.02,0.76,0.11,0.14,,,41.7,11.6,21.7,39.1,0.4,0.05,1.6,,,,,,,,3.9,9.1,5.3,,,,,,,,,152.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-25,Boonsri,24.0,6.9,0.31,0.02,1.89,0.08,0.1,,,38.6,10.6,24.1,31.7,,,,,,,,,,,3.1,,5.6,,,,,,,,,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-08,Boonsri,22.5,8.3,0.52,0.02,1.75,0.13,0.16,,,41.3,12.6,20.0,37.5,0.16,0.1,8.9,16.0,6.3,9.55,0.42,,0.0,,3.6,8.9,4.7,,0.0,,,0.17,0.03,,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-22,Boonsri,27.0,6.3,0.56,0.02,1.05,0.08,0.12,,,41.2,11.6,18.1,32.7,,,,,,,,,,,4.4,,5.4,,0.0,,,,,,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-12,Boonsri,21.5,6.9,0.42,0.02,1.1,0.1,0.13,,,46.12,11.6,22.3,30.1,0.11,0.04,2.0,31.2,1.99,11.46,1.56,,,,3.7,8.8,4.7,,0.0,,,,,0.0,,170.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
