date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
1999-06-19,Chai,26.0,6.1,0.15,0.03,0.91,0.05,0.11,13.4,2.6,50.0,8.4,26.2,33.5,1.02,0.05,10.0,17.0,5.0,20.0,1.43,,,,3.4,,3.6,,,,2.08,0.09,0.03,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-15,Chai,,,,,,,,,,,,,,,1910.0,39.0,33.1,20.9,42.83,0.12,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-22,Chai,20.4,6.6,0.46,0.06,1.54,0.06,0.08,14.4,3.5,49.5,17.5,28.9,30.1,0.29,0.04,40.0,9.0,9.0,26.0,0.83,,,,4.0,18.0,6.9,,,,2.1,,,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-15,Chai,,,,,,,,,,,,,,,274.0,48.2,46.7,13.8,38.72,0.72,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-28,Chai,24.0,6.0,0.21,0.08,0.9,0.06,0.1,12.1,3.3,55.0,8.4,30.0,36.4,0.22,0.02,9.0,11.0,7.0,26.0,0.95,,,,3.5,14.5,3.4,,,,2.11,,,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-16,Chai,18.0,7.5,0.34,0.02,1.38,0.07,0.1,16.2,3.2,59.5,19.2,28.9,49.5,0.45,0.07,28.0,17.0,7.0,33.0,1.22,,,,4.3,19.0,7.0,,,,2.14,,,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-21,Chai,13.0,8.4,0.2,0.04,1.52,0.04,0.06,14.1,3.6,54.0,19.2,42.5,44.0,0.55,0.05,22.0,21.0,12.0,20.0,1.28,,,,3.6,13.9,4.3,,,,2.07,0.12,0.02,0.24,0.08,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-18,Chai,7.6,9.4,0.84,0.02,1.66,0.08,0.1,20.4,3.8,61.0,18.7,35.5,57.3,0.42,0.06,17.0,37.0,7.0,36.0,5.99,,,,4.8,20.0,7.7,,,,2.07,16.0,1.1,0.16,0.02,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-09,Chai,5.2,10.5,0.16,0.03,1.76,0.05,0.07,16.8,2.0,58.9,23.8,28.4,46.8,0.99,0.12,30.0,26.0,6.0,34.0,5.43,,,,3.4,22.0,6.3,,,,2.26,9.2,2.8,0.24,0.2,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-14,Chai,3.6,10.7,0.26,0.02,1.31,0.01,0.05,26.2,4.0,55.4,15.5,50.0,48.6,0.57,0.06,27.0,33.62,24.29,55.58,0.99,,,,4.5,16.0,6.9,,,,2.18,0.92,0.54,0.01,0.02,151.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18,Chai,4.5,9.3,1.01,0.03,2.87,0.03,0.04,22.0,3.0,76.7,21.1,43.0,64.2,2.88,0.28,71.0,42.65,22.42,41.06,3.39,,,,5.0,40.0,7.3,,,,2.16,16.0,0.05,0.01,0.01,177.0,0.09,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-18,Chai,5.3,10.1,0.39,0.01,2.4,0.01,0.04,24.0,3.6,72.8,15.5,43.0,39.0,0.78,0.02,75.0,24.13,21.42,149.1,0.56,,,,4.4,36.0,6.9,,0.06,,2.0,1.5,0.13,0.01,0.01,151.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,Chai,14.0,8.3,0.09,0.04,2.52,0.06,0.11,16.2,2.5,57.0,13.2,47.5,37.0,0.71,0.08,36.0,3.0,1.0,9.0,1.46,,,,6.0,10.9,7.3,,0.02,,2.0,2.2,0.01,0.02,0.02,159.0,0.09,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-19,Chai,13.3,7.7,0.73,0.03,1.62,0.03,0.05,14.8,3.0,48.6,19.1,25.8,38.9,0.3,0.04,18.0,37.15,28.91,15.53,1.57,,,,4.1,18.0,7.2,,0.02,,2.03,16.0,2.2,0.01,0.01,239.0,0.09,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-28,Chai,25.0,6.2,0.03,0.01,0.67,0.1,0.13,17.5,2.8,55.3,15.7,30.0,54.6,0.83,0.04,28.0,13.0,7.0,31.0,1.0,,,,4.1,14.2,6.8,,0.03,,2.05,32.0,14.0,0.26,0.11,134.0,0.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-15,Chai,,,,,,,,,,,,,,,1025.0,106.0,106.0,21.9,20.9,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-21,Chai,22.5,7.8,0.87,0.01,1.52,0.02,0.03,21.2,2.4,47.6,16.8,34.1,36.2,0.67,0.08,45.0,17.0,3.0,26.0,0.44,,,,5.5,24.0,6.5,,,,2.01,280.0,54.0,,,159.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-26,Chai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-15,Chai,,,,,,,,,,,,,,,1212.0,119.0,105.5,76.9,91.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-26,Chai,25.0,4.7,0.2,0.06,0.61,0.09,0.22,17.4,4.3,49.0,12.0,28.4,39.3,0.79,0.03,33.0,19.0,14.0,25.0,0.28,,,,3.6,14.0,5.4,,,,2.04,0.04,0.02,,,146.0,0.08,0.12,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-23,Chai,16.0,8.2,0.4,0.03,1.01,0.04,0.05,18.0,3.0,51.1,18.9,33.5,57.5,0.13,0.005,16.0,6.0,10.0,10.0,0.13,,,,4.2,14.0,5.5,,,,1.7,0.15,0.2,,,189.0,0.05,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-16,Chai,16.0,8.3,0.18,0.06,1.22,0.1,0.18,22.0,3.7,55.0,17.4,32.0,39.1,0.28,0.01,56.0,16.0,12.0,23.0,1.22,,,,3.8,12.9,4.2,,,,2.06,0.35,0.009,,,159.0,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-18,Chai,5.0,10.6,0.25,0.02,2.34,0.08,0.11,17.0,3.2,58.5,19.4,31.1,58.4,0.37,0.07,27.0,16.0,10.0,18.0,1.34,,,,4.3,15.0,6.0,,,,1.95,0.35,0.008,,,177.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-03,Chai,4.0,11.2,0.36,0.05,2.23,0.1,0.16,18.8,3.8,50.5,25.2,34.8,57.1,0.52,0.07,13.0,16.0,18.0,24.0,1.56,,,,3.5,21.0,6.3,,,,2.0,1.6,,,,197.0,0.07,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-16,Chai,3.5,10.9,0.46,0.02,2.72,0.08,0.11,20.0,2.8,57.0,17.6,30.4,44.5,1.69,0.1,39.0,31.0,28.0,7.0,5.0,,,,4.5,18.0,5.7,,0.01,,2.04,,,0.33,0.38,169.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-17,Chai,2.4,11.3,0.28,0.04,2.73,0.02,0.04,28.8,3.4,72.9,14.8,34.5,55.1,0.8,0.03,33.0,22.0,16.0,8.0,3.43,,,,4.5,17.0,5.9,,0.01,,2.23,1.6,0.03,0.09,0.37,196.0,0.07,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,Chai,7.0,10.0,0.36,0.03,2.69,0.02,0.04,20.4,2.6,59.5,14.3,34.5,47.0,0.79,0.04,51.0,22.0,22.0,2.0,0.45,,,,3.8,18.0,5.3,,0.02,,2.1,0.33,0.17,0.12,0.07,171.0,0.06,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-27,Chai,14.0,9.1,0.16,0.01,1.36,0.04,0.06,12.0,2.1,57.0,12.6,32.0,48.5,0.82,0.01,77.0,13.0,5.0,6.0,,,,,3.0,10.7,2.8,,0.006,,,0.24,0.04,0.74,0.14,152.0,0.05,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-27,Chai,17.0,7.1,0.71,0.01,1.5,0.01,0.03,18.0,3.0,59.5,19.2,38.2,56.1,0.6,0.48,28.0,23.0,27.0,13.0,2.64,,,,3.8,20.0,7.9,,0.01,,2.03,2.5,0.64,0.01,0.03,174.0,0.17,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-19,Chai,24.5,6.4,0.16,0.02,0.94,0.08,0.13,14.22,4.23,55.0,12.0,25.5,53.5,0.41,0.03,22.0,13.4,14.6,61.0,4.1,,,,3.1,21.0,3.8,,0.01,,2.1,0.54,0.01,0.03,0.01,152.0,0.1,0.15,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-07,Chai,24.0,6.4,0.21,0.04,2.2,0.04,0.07,10.4,3.37,58.9,18.5,34.6,58.1,3.91,0.16,52.0,28.08,11.23,29.2,4.74,,,,3.2,19.0,4.7,,,,2.41,9.2,0.26,0.01,,154.0,0.13,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-26,Chai,21.0,7.0,0.1,0.02,0.95,0.06,0.11,16.8,4.2,52.0,12.0,27.0,61.0,0.45,0.07,16.0,18.42,9.69,17.59,0.58,,,,2.9,14.2,3.2,,,,2.1,0.05,0.02,0.01,0.01,152.0,0.11,0.16,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-22,Chai,21.2,7.2,0.21,0.02,1.25,0.06,0.09,19.8,3.6,54.4,14.9,27.5,51.2,0.75,0.08,45.0,37.1,12.49,5.84,0.05,,,,4.5,16.0,5.5,,,,2.06,0.02,0.02,,,154.0,0.08,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-22,Chai,8.0,7.59,0.29,0.005,2.56,0.01,,18.4,3.2,61.3,24.07,34.4,25.1,0.61,0.13,36.0,26.74,7.71,,0.42,,,,1.29,16.0,4.58,,,,,24.0,0.36,0.02,,161.0,0.44,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-01,Chai,1.7,10.7,0.61,0.07,2.39,0.03,0.05,,,44.9,44.5,34.4,20.6,,,,,,,,,,,2.6,28.0,7.6,,,,,,,,,174.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-18,Chai,3.5,9.8,0.26,0.05,2.4,0.01,0.04,,,66.1,50.8,40.9,46.2,1.1,0.08,40.0,38.67,13.42,8.83,0.28,,2.02,,,,,,,,,,,,,111.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-16,Chai,5.0,10.8,0.47,0.06,2.4,0.01,0.04,,,58.0,34.0,40.5,35.2,0.95,0.07,23.0,32.82,8.24,5.28,0.1,,0.88,,3.9,38.0,8.5,,0.0,,,,,0.19,0.13,176.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,Chai,7.0,10.1,0.52,0.07,2.09,0.05,0.07,,,50.3,35.2,27.0,27.0,1.78,0.1,43.0,61.27,17.55,4.88,0.64,,3.29,,3.2,29.0,6.1,,0.0,,,,,0.0,0.01,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-15,Chai,,,,,,,,,,,,,,0.74,0.1,29.0,22.34,6.07,0.89,0.73,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-25,Chai,14.0,8.1,0.26,0.005,1.86,0.01,0.03,,,50.3,14.0,37.9,32.1,0.51,0.11,35.0,61.27,8.61,1.67,0.67,,1.22,,3.5,49.0,6.1,,,,,,,0.08,0.01,159.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-11,Chai,15.0,9.1,0.31,0.01,1.54,0.005,0.03,,,42.5,23.5,54.6,15.1,0.24,0.03,17.0,57.6,1.31,24.33,2.07,,1.98,,4.6,20.0,5.2,,0.0,,,,,0.01,0.01,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-25,Chai,16.0,9.4,0.13,0.01,2.25,0.007,0.05,,,65.5,20.9,27.3,27.7,0.58,0.07,46.0,47.02,1.14,40.23,2.83,,7.02,,3.7,,4.3,,0.0,,,,,0.01,0.01,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-12,Chai,22.0,11.6,0.05,0.07,1.0,0.01,0.05,,,42.3,23.3,27.3,82.5,0.41,0.07,18.0,16.51,0.97,2.19,3.93,,2.95,,3.4,26.0,3.5,,,,,,,0.0,0.06,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
